# L1 Error for e-2 with reference to e-8 for each species (sorted by error)
# L1_Error    Species
3.13200000e-09    ga64
3.00000000e-09    cu60
2.99460000e-09    cl37
2.32110000e-09    ti50
2.20600000e-09    sc41
1.60230000e-09    v52
1.48560000e-09    ar39
1.41130000e-09    k41
1.34690000e-09    ge67
1.25000000e-09    ga63
1.24910000e-09    ge66
1.10070000e-09    cr47
9.36000000e-10    cu65
9.34450000e-10    co61
8.50900000e-10    s35
7.95100000e-10    ga62
7.81630000e-10    fe59
7.03520000e-10    ge69
6.99690000e-10    v45
5.93590000e-10    si27
5.18440000e-10    ne20
4.28900000e-10    sc46
4.15900000e-10    ca44
3.46220000e-10    mg25
3.45250000e-10    ga68
3.44140000e-10    al26
3.20780000e-10    zn59
3.02740000e-10    p33
2.86680000e-10    zn67
2.45830000e-10    ge70
2.41420000e-10    sc47
2.29410000e-10    ti43
1.38770000e-10    mn57
1.02620000e-10    as69
8.62280000e-11    s30
7.49800000e-11    cr55
7.39250000e-11    ar34
7.24600000e-11    ge64
7.09900000e-11    si31
6.80880000e-11    as71
6.69700000e-11    al25
6.18460000e-11    mg26
5.41550000e-11    ga69
5.12270000e-11    ni64
4.59150000e-11    as70
3.96650000e-11    al28
3.82600000e-11    ge65
2.79470000e-11    se72
2.64940000e-11    ca45
1.89790000e-11    ca38
1.88490000e-11    na23
1.74620000e-11    v53
1.51470000e-11    sc48
1.25630000e-11    s36
1.15861000e-11    ge71
1.15635000e-11    o15
1.12000000e-11    ar40
1.05010000e-11    h2
1.00301000e-11    se73
9.61300000e-12    ni54
9.43000000e-12    se71
8.53310000e-12    zn68
8.35400000e-12    fe50
7.81200000e-12    se74
7.55700000e-12    as68
6.89620000e-12    mg23
5.93430000e-12    cu66
5.81270000e-12    ti51
5.77570000e-12    as72
5.64140000e-12    fe60
4.95710000e-12    n13
3.38140000e-12    n14
3.35220000e-12    n15
3.06930000e-12    ca46
3.01480000e-12    cl32
2.67210000e-12    se70
2.20810000e-12    na22
2.20770000e-12    ti42
2.20305000e-12    as73
2.15070000e-12    k36
2.10880000e-12    co62
2.10110000e-12    f17
1.94970000e-12    ga61
1.84310000e-12    cr46
1.45860000e-12    sc49
1.43700000e-12    k42
1.37620000e-12    co52
1.23968000e-12    br75
1.22015000e-12    si26
1.07740000e-12    ge63
1.04808000e-12    ge72
1.00980000e-12    mn48
9.89900000e-13    zn58
8.40600000e-13    al29
8.12100000e-13    k43
7.82200000e-13    as66
7.71020000e-13    ne21
7.04850000e-13    na21
5.66200000e-13    as67
5.49910000e-13    c13
5.42820000e-13    se75
5.31250000e-13    o17
5.00310000e-13    br73
4.68830000e-13    ga70
4.66490000e-13    cu56
3.93500000e-13    br74
3.82000000e-13    he3
3.58700000e-13    cl38
3.05870000e-13    sc40
2.89160000e-13    kr76
2.10160000e-13    cr56
2.06922000e-13    kr78
1.69142000e-13    br76
1.58267000e-13    kr77
1.51330000e-13    p28
1.48800000e-13    si32
1.48450000e-13    mn58
1.36080000e-13    ni65
1.14089000e-13    br77
1.13898000e-13    cu67
1.11520000e-13    ar41
1.00428000e-13    se76
8.02000000e-14    f20
5.82900000e-14    ne22
4.92080000e-14    o14
4.63910000e-14    ne19
4.60200000e-14    p34
4.54420000e-14    ca47
4.18040000e-14    zn69
4.08600000e-14    as74
3.88260000e-14    kr75
3.31470000e-14    f18
2.80800000e-14    se69
2.54850000e-14    h3
2.49300000e-14    b9
2.42500000e-14    c11
2.36620000e-14    mg22
2.24010000e-14    br72
2.09530000e-14    v44
1.71294000e-14    ga71
1.68730000e-14    na24
1.67440000e-14    mg27
1.59370000e-14    se68
1.54360000e-14    co63
1.51815000e-14    ti52
1.37380000e-14    f19
1.29310000e-14    kr79
1.28490000e-14    kr74
1.23208000e-14    rb79
1.15040000e-14    ge73
1.02430000e-14    li6
9.16100000e-15    cl39
7.98760000e-15    v54
7.00830000e-15    ga60
5.25800000e-15    as65
4.76400000e-15    br71
4.49350000e-15    k44
4.19050000e-15    ar33
3.70290000e-15    cl31
3.26580000e-15    as75
3.05290000e-15    fe61
2.99410000e-15    s37
2.85720000e-15    co51
2.17930000e-15    rb77
2.15090000e-15    kr80
2.15050000e-15    k35
2.11180000e-15    ar42
1.73670000e-15    al24
1.71200000e-15    ca37
1.67770000e-15    ge62
1.56083000e-15    ca48
1.32669000e-15    ne18
1.03819000e-15    sc50
1.01918000e-15    sr80
1.01376000e-15    se77
9.83400000e-16    se67
9.33500000e-16    be7
8.82100000e-16    p35
8.21000000e-16    f21
8.03760000e-16    rb78
7.85100000e-16    br78
7.23600000e-16    b10
6.79950000e-16    sr83
6.44310000e-16    ni53
5.87900000e-16    o18
5.38500000e-16    ni66
4.72100000e-16    sr82
4.53460000e-16    fe49
4.50330000e-16    sr84
4.26650000e-16    mn59
3.61300000e-16    kr81
3.55500000e-16    c14
3.37900000e-16    o19
3.29800000e-16    kr73
3.25320000e-16    zn70
2.85400000e-16    rb81
2.67090000e-16    br79
2.63930000e-16    rb82
2.48930000e-16    be9
2.31630000e-16    mn47
2.20467000e-16    ge74
2.05300000e-16    s29
1.66710000e-16    mg28
1.30348000e-16    rb83
1.19459000e-16    p27
1.16370000e-16    cu68
1.15900000e-16    rb80
9.91300000e-17    k45
9.36500000e-17    rb76
8.72600000e-17    y83
8.01790000e-17    li7
7.83620000e-17    zr88
7.42940000e-17    se78
7.03850000e-17    ti41
6.80390000e-17    cr57
6.77918000e-17    zr89
6.66800000e-17    br70
6.43150000e-17    cr45
6.15790000e-17    si33
6.14974000e-17    y87
5.98200000e-17    cu55
5.92400000e-17    al30
5.00980000e-17    y86
4.81000000e-17    sr79
4.65870000e-17    zr87
3.91231000e-17    kr82
3.74120000e-17    ga72
3.63642000e-17    nb90
3.37112000e-17    zr90
3.15030000e-17    sr78
2.88781000e-17    nb89
2.88281000e-17    br80
2.64180000e-17    zn57
2.47390000e-17    y82
2.38590000e-17    y85
2.17950000e-17    as76
2.15290000e-17    v43
1.57441000e-17    na20
1.52850000e-17    kr72
1.44390000e-17    y84
1.37880000e-17    rb75
1.34005000e-17    v55
8.14600000e-18    s38
7.64800000e-18    ne23
7.21498000e-18    nb88
7.05190000e-18    co64
6.65990000e-18    y81
5.55800000e-18    y80
5.08560000e-18    cl40
4.97540000e-18    fe62
4.30613000e-18    mo90
4.27080000e-18    ti53
4.12400000e-18    zr86
3.80140000e-18    zr84
3.74220000e-18    zr85
2.80342000e-18    nb87
2.77770000e-18    ga59
2.55170000e-18    rb84
2.54960000e-18    si25
2.21000000e-18    sr81
1.92558000e-18    se79
1.61331000e-18    as77
1.59158000e-18    ar43
1.46000000e-18    b11
1.42494000e-18    ge75
1.32943000e-18    rb85
8.26535000e-19    mo89
7.19200000e-19    br69
7.00060000e-19    zr83
6.59610000e-19    ga73
6.44500000e-19    sc51
6.04130000e-19    br81
5.51210000e-19    al23
4.49250000e-19    zn71
3.30500000e-19    rb74
3.11852000e-19    nb86
3.09510000e-19    al31
3.00150000e-19    ca49
2.88233000e-19    cu69
2.71660000e-19    ar32
2.49510000e-19    zr82
2.09881000e-19    ni67
2.02530000e-19    ca36
1.99450000e-19    n12
1.72890000e-19    kr83
1.68108000e-19    k46
1.38850000e-19    sr76
1.16180000e-19    na26
1.01890000e-19    ne24
1.00000000e-19    na25
9.88180000e-20    mo88
9.31421000e-20    tc91
9.04660000e-20    ni52
8.25040000e-20    nb85
8.18700000e-20    y79
7.46250000e-20    si34
6.56700000e-20    na19
5.80550000e-20    mn60
4.86740000e-20    fe48
4.09600000e-20    kr71
3.39140000e-20    kr84
3.20290000e-20    cr58
2.58160000e-20    p36
2.10083000e-20    ge76
2.06052000e-20    cl41
1.74000000e-20    sr77
1.69840000e-20    mo87
1.59190000e-20    mg21
1.49898000e-20    co65
1.19510000e-20    co50
1.03692000e-20    mg29
1.01080000e-20    br68
9.83410000e-21    se80
9.35850000e-21    s28
7.74343000e-21    tc90
7.08790000e-21    br82
5.17140000e-21    zr81
3.83880000e-21    ar44
3.16824000e-21    zn72
2.88330000e-21    zr80
2.84240000e-21    cr44
2.34565000e-21    nb84
1.49096000e-21    ga74
1.38202000e-21    fe63
1.35199000e-21    as78
1.15489000e-21    y78
1.12286900e-21    kr85
1.08125000e-21    ne17
1.01600000e-21    b8
9.99200000e-22    rb73
7.39320000e-22    k47
6.18418000e-22    tc89
5.87400000e-22    mn46
5.78440000e-22    s39
5.23460000e-22    nb83
4.56699000e-22    mo86
2.72715000e-22    br83
2.63190000e-22    sr75
1.75830000e-22    si24
1.08846000e-22    se81
1.01707000e-22    na27
1.01572000e-22    mn61
5.29300000e-23    kr70
1.98327000e-23    nb82
1.53929000e-23    as79
1.52075600e-23    kr86
9.38230000e-24    p37
6.34870000e-24    mg20
5.10190000e-24    cl42
4.02880000e-24    ga75
4.01470000e-24    y77
2.70917000e-24    mo85
2.49160000e-24    ge77
2.36447000e-24    ar45
1.10261000e-24    se82
7.53230000e-25    s40
2.80390000e-25    zr79
2.01210000e-25    sr74
1.84540000e-25    kr69
1.64070000e-25    ni51
1.54257000e-25    k48
1.05815000e-25    al22
3.27300000e-26    ge78
2.94542000e-26    mo84
1.60990400e-26    kr87
1.35640000e-26    fe47
7.11802000e-27    cl43
6.78779000e-27    ar46
2.47354000e-27    se83
2.30710000e-27    y76
5.54171000e-28    mo83
3.23830000e-28    zr78
2.93520000e-28    p38
4.06813000e-29    s41
1.22971000e-29    k49
5.46180000e-30    si23
3.92494556e-30    cl45
3.60736171e-30    s42
3.47548700e-30    cl44
1.13170000e-30    y75
