    1   2  2.062931E-07 h2   
    1   3  3.732752E-10 h3   
    2   3  1.690358E-08 he3  
    3   6  2.257439E-10 li6  
    3   7  1.797974E-12 li7  
    4   7  2.385415E-11 be7  
    4   9  1.192331E-11 be9  
    5   8  7.140815E-16 b8   
    5   9  1.105805E-10 b9   
    5  10  1.383154E-11 b10  
    5  11  1.806599E-12 b11  
    6  11  4.442995E-11 c11  
    6  12  4.300657E-06 c12  
    6  13  1.774802E-09 c13  
    6  14  2.245859E-11 c14  
    7  12  1.554380E-15 n12  
    7  13  2.966799E-09 n13  
    7  14  4.487130E-09 n14  
    7  15  6.436046E-09 n15  
    8  14  3.021010E-11 o14  
    8  15  4.887245E-09 o15  
    8  16  5.932578E-06 o16  
    8  17  2.048391E-09 o17  
    8  18  9.216727E-12 o18  
    8  19  8.288343E-13 o19  
    9  17  1.585447E-09 f17  
    9  18  9.355069E-11 f18  
    9  19  6.459206E-11 f19  
    9  20  2.335775E-10 f20  
    9  21  5.413893E-12 f21  
   10  17  6.218026E-18 ne17 
   10  18  1.223385E-12 ne18 
   10  19  6.111133E-11 ne19 
   10  20  1.911850E-07 ne20 
   10  21  1.896613E-09 ne21 
   10  22  4.263318E-10 ne22 
   10  23  6.253048E-13 ne23 
   10  24  7.322766E-15 ne24 
   11  19  2.628564E-16 na19 
   11  20  3.297240E-14 na20 
   11  21  4.658605E-10 na21 
   11  22  2.469972E-09 na22 
   11  23  2.676146E-08 na23 
   11  24  2.043256E-10 na24 
   11  25  1.555967E-11 na25 
   11  26  1.374326E-14 na26 
   11  27  2.498755E-17 na27 
   12  20  6.849310E-20 mg20 
   12  21  4.749287E-17 mg21 
   12  22  1.284121E-11 mg22 
   12  23  3.118014E-09 mg23 
   12  24  5.260108E-06 mg24 
   12  25  2.650667E-07 mg25 
   12  26  1.019676E-07 mg26 
   12  27  5.575845E-10 mg27 
   12  28  9.230799E-12 mg28 
   12  29  1.376427E-15 mg29 
   13  22  1.433874E-21 al22 
   13  23  1.325750E-15 al23 
   13  24  1.818524E-12 al24 
   13  25  2.175617E-08 al25 
   13  26  1.570229E-07 al26 
   13  27  3.532666E-06 al27 
   13  28  8.541953E-08 al28 
   13  29  7.741170E-09 al29 
   13  30  9.811637E-12 al30 
   13  31  3.170952E-14 al31 
   14  23  1.363478E-25 si23 
   14  24  5.227580E-19 si24 
   14  25  4.269374E-15 si25 
   14  26  3.154819E-10 si26 
   14  27  1.255223E-07 si27 
   14  28  5.224113E-04 si28 
   14  29  5.187914E-05 si29 
   14  30  2.319418E-05 si30 
   14  31  2.518728E-07 si31 
   14  32  7.644120E-09 si32 
   14  33  3.349257E-12 si33 
   14  34  6.622708E-15 si34 
   15  27  1.185730E-13 p27  
   15  28  9.715613E-11 p28  
   15  29  1.571506E-06 p29  
   15  30  1.001741E-05 p30  
   15  31  7.947921E-05 p31  
   15  32  5.449038E-06 p32  
   15  33  7.888980E-07 p33  
   15  34  3.040642E-09 p34  
   15  35  3.219923E-11 p35  
   15  36  4.862215E-15 p36  
   15  37  4.743832E-18 p37  
   15  38  4.219513E-22 p38  
   16  28  1.830948E-17 s28  
   16  29  1.914846E-13 s29  
   16  30  1.113501E-08 s30  
   16  31  1.279086E-06 s31  
   16  32  4.934685E-04 s32  
   16  33  1.231184E-04 s33  
   16  34  1.135041E-04 s34  
   16  35  1.975595E-06 s35  
   16  36  1.518776E-07 s36  
   16  37  1.247593E-10 s37  
   16  38  4.549242E-13 s38  
   16  39  1.647632E-16 s39  
   16  40  4.155704E-19 s40  
   16  41  1.089078E-22 s41  
   16  42  4.250876E-26 s42  
   17  31  2.076833E-12 cl31 
   17  32  9.420262E-10 cl32 
   17  33  1.527481E-06 cl33 
   17  34  1.513814E-05 cl34 
   17  35  1.622528E-04 cl35 
   17  36  1.540589E-05 cl36 
   17  37  4.935650E-06 cl37 
   17  38  2.006956E-08 cl38 
   17  39  3.053409E-10 cl39 
   17  40  4.481091E-13 cl40 
   17  41  3.861305E-15 cl41 
   17  42  3.716885E-18 cl42 
   17  43  6.967223E-21 cl43 
   17  44  1.867872E-24 cl44 
   17  45  1.585119E-27 cl45 
   18  32  3.334475E-16 ar32 
   18  33  2.226641E-12 ar33 
   18  34  9.953186E-09 ar34 
   18  35  1.219093E-06 ar35 
   18  36  3.752271E-04 ar36 
   18  37  1.193992E-04 ar37 
   18  38  1.844271E-04 ar38 
   18  39  3.841196E-06 ar39 
   18  40  2.626321E-07 ar40 
   18  41  2.622836E-09 ar41 
   18  42  5.750800E-11 ar42 
   18  43  1.522910E-13 ar43 
   18  44  8.697929E-16 ar44 
   18  45  1.443851E-18 ar45 
   18  46  6.563293E-21 ar46 
   19  35  1.340569E-12 k35  
   19  36  7.994463E-10 k36  
