                           time                    temp                     den                    ener                    sdot                   sneut                   s-snu                      ye                   1-sum
    132  5.3756457509105593E-01  1.4450231923012292E+09  1.0518910154238550E+07  1.382867E+17  4.133215E+16  0.000000E+00  4.133215E+16  5.000000E-01 -1.359304E-10 -1.046552E+15 -2.532054E-02
    133  5.3760699887696284E-01  1.4765185322709706E+09  1.0588439620333591E+07  1.382890E+17  7.081456E+16  0.000000E+00  7.081456E+16  5.000000E-01 -1.359310E-10 -1.635594E+15 -2.309686E-02
    134  5.3761548363414424E-01  1.4828176002649353E+09  1.0602345513552638E+07  1.382897E+17  8.063747E+16  0.000000E+00  8.063747E+16  5.000000E-01 -1.359306E-10 -1.934320E+15 -2.398785E-02
    135  5.3763245314850694E-01  1.4954157362527823E+09  1.0630157299990546E+07  1.382912E+17  1.013003E+17  0.000000E+00  1.013003E+17  5.000000E-01 -1.359302E-10 -2.338594E+15 -2.308575E-02
    136  5.3766639217723244E-01  1.5236747514392126E+09  1.0702892589974778E+07  1.382957E+17  1.659790E+17  0.000000E+00  1.659790E+17  5.000000E-01 -1.359308E-10 -3.340996E+15 -2.012903E-02
    137  5.3772031644736029E-01  1.5691637386443436E+09  1.0821751855055640E+07  1.383096E+17  3.528697E+17  0.000000E+00  3.528697E+17  5.000000E-01 -1.359306E-10 -5.790666E+15 -1.641021E-02
    138  5.3777928551271625E-01  1.6189083722409818E+09  1.0951730800604602E+07  1.383420E+17  7.153835E+17  0.000000E+00  7.153835E+17  5.000000E-01 -1.359313E-10 -9.632133E+15 -1.346429E-02
    139  5.3779107932578740E-01  1.6288572989602721E+09  1.0977726589714298E+07  1.383517E+17  8.822233E+17  0.000000E+00  8.822233E+17  5.000000E-01 -1.359304E-10 -1.802341E+16 -2.042953E-02
    140  5.3781466695192981E-01  1.6487551523989460E+09  1.1029718167933932E+07  1.383757E+17  1.152434E+18  0.000000E+00  1.152434E+18  5.000000E-01 -1.359308E-10 -2.351055E+16 -2.040078E-02
    141  5.3786184220421451E-01  1.6885508592762003E+09  1.1133701324372955E+07  1.384477E+17  1.894957E+18  0.000000E+00  1.894957E+18  5.000000E-01 -1.359310E-10 -3.458950E+16 -1.825345E-02
    142  5.3787127725467143E-01  1.6965100006516325E+09  1.1154497955660710E+07  1.384672E+17  2.170696E+18  0.000000E+00  2.170696E+18  5.000000E-01 -1.359315E-10 -4.662670E+16 -2.148007E-02
    143  5.3789014735558538E-01  1.7124282834025905E+09  1.1196091218236467E+07  1.385127E+17  2.657281E+18  0.000000E+00  2.657281E+18  5.000000E-01 -1.359306E-10 -5.728633E+16 -2.155825E-02
    144  5.3792788755741316E-01  1.7442648489044127E+09  1.1279277743387735E+07  1.386364E+17  3.907474E+18  0.000000E+00  3.907474E+18  5.000000E-01 -1.359308E-10 -8.058181E+16 -2.062248E-02
    145  5.3793543559777868E-01  1.7506321620047398E+09  1.1295915048417890E+07  1.386676E+17  4.296868E+18  0.000000E+00  4.296868E+18  5.000000E-01 -1.359315E-10 -9.560060E+16 -2.224890E-02
    146  5.3794924614511686E-01  1.7622823486400485E+09  1.1326356100342905E+07  1.387314E+17  4.954624E+18  0.000000E+00  4.954624E+18  5.000000E-01 -1.359310E-10 -1.107229E+17 -2.234740E-02
    147  5.3797686723979310E-01  1.7855827219105721E+09  1.1387238204192687E+07  1.388898E+17  6.532627E+18  0.000000E+00  6.532627E+18  5.000000E-01 -1.359308E-10 -1.444356E+17 -2.210988E-02
    148  5.3803210942914570E-01  1.8321834684517133E+09  1.1509002411892496E+07  1.393745E+17  1.135461E+19  0.000000E+00  1.135461E+19  5.000000E-01 -1.359308E-10 -2.613132E+17 -2.301384E-02
    149  5.3803757913246286E-01  1.8367975552742214E+09  1.1521058669954903E+07  1.394384E+17  1.200096E+19  0.000000E+00  1.200096E+19  5.000000E-01 -1.359304E-10 -2.794340E+17 -2.328430E-02
    150  5.3804837955157736E-01  1.8459084829834821E+09  1.1544864831363691E+07  1.395750E+17  1.331948E+19  0.000000E+00  1.331948E+19  5.000000E-01 -1.359304E-10 -3.109246E+17 -2.334360E-02
    151  5.3806998038980636E-01  1.8641303384020038E+09  1.1592477154181266E+07  1.398949E+17  1.634284E+19  0.000000E+00  1.634284E+19  5.000000E-01 -1.359306E-10 -3.803834E+17 -2.327522E-02
    152  5.3811318206626424E-01  1.9005740492389531E+09  1.1687701799816169E+07  1.407689E+17  2.399450E+19  0.000000E+00  2.399450E+19  5.000000E-01 -1.359304E-10 -5.106005E+17 -2.127990E-02
    153  5.3812054694545064E-01  1.9067868527554994E+09  1.1703935383051129E+07  1.409562E+17  2.630190E+19  0.000000E+00  2.630190E+19  5.000000E-01 -1.359299E-10 -6.269297E+17 -2.383591E-02
    154  5.3813199291708580E-01  1.9164423502898686E+09  1.1729164464009777E+07  1.412738E+17  2.921252E+19  0.000000E+00  2.921252E+19  5.000000E-01 -1.359297E-10 -6.978364E+17 -2.388826E-02
    155  5.3815488486035612E-01  1.9357533453586068E+09  1.1779622625927076E+07  1.420175E+17  3.585378E+19  0.000000E+00  3.585378E+19  5.000000E-01 -1.359293E-10 -8.494743E+17 -2.369274E-02
    156  5.3820066874689687E-01  1.9743753354961770E+09  1.1880538949761916E+07  1.440495E+17  5.528987E+19  0.000000E+00  5.528987E+19  5.000000E-01 -1.359293E-10 -1.480354E+18 -2.677441E-02
    157  5.3820489000464899E-01  1.9779362689945936E+09  1.1889843398258757E+07  1.442812E+17  5.590610E+19  0.000000E+00  5.590610E+19  5.000000E-01 -1.359295E-10 -1.347906E+18 -2.411017E-02
    158  5.3821127770789379E-01  1.9833247545593243E+09  1.1903923101357762E+07  1.446483E+17  5.905384E+19  0.000000E+00  5.905384E+19  5.000000E-01 -1.359295E-10 -1.422334E+18 -2.408538E-02
    159  5.3822405311438337E-01  1.9941017256887851E+09  1.1932082507555773E+07  1.454456E+17  6.581863E+19  0.000000E+00  6.581863E+19  5.000000E-01 -1.359297E-10 -1.580805E+18 -2.401759E-02
    160  5.3822658982032034E-01  1.9962416189805546E+09  1.1937673886033034E+07  1.456144E+17  6.728718E+19  0.000000E+00  6.728718E+19  5.000000E-01 -1.359297E-10 -1.620100E+18 -2.407739E-02
    161  5.3822981738221531E-01  1.9989642987942257E+09  1.1944788041383298E+07  1.458346E+17  6.914526E+19  0.000000E+00  6.914526E+19  5.000000E-01 -1.359302E-10 -1.664505E+18 -2.407259E-02
    162  5.3823046289459431E-01  1.9995088347569599E+09  1.1946210872453351E+07  1.458794E+17  6.952307E+19  0.000000E+00  6.952307E+19  5.000000E-01 -1.359306E-10 -1.673607E+18 -2.407268E-02
    163  5.3823055898821281E-01  1.9995898966122689E+09  1.1946422680918215E+07  1.458860E+17  6.957987E+19  0.000000E+00  6.957987E+19  5.000000E-01 -1.359302E-10 -1.675020E+18 -2.407334E-02
    164  5.3823074516779079E-01  1.9997469524318538E+09  1.1946833055833979E+07  1.458990E+17  6.968864E+19  0.000000E+00  6.968864E+19  5.000000E-01 -1.359304E-10 -1.677577E+18 -2.407246E-02
    165  5.3823078240370636E-01  1.9997783635957518E+09  1.1946915130817084E+07  1.459016E+17  6.971171E+19  0.000000E+00  6.971171E+19  5.000000E-01 -1.359304E-10 -1.678261E+18 -2.407430E-02
    166  5.3823085687553751E-01  1.9998411859235482E+09  1.1947079280783290E+07  1.459068E+17  6.975477E+19  0.000000E+00  6.975477E+19  5.000000E-01 -1.359304E-10 -1.679219E+18 -2.407318E-02
    167  5.3823100581919991E-01  1.9999668305792348E+09  1.1947407580715951E+07  1.459172E+17  6.984180E+19  0.000000E+00  6.984180E+19  5.000000E-01 -1.359310E-10 -1.681247E+18 -2.407221E-02
    168  5.3823103560793240E-01  1.9999919595103722E+09  1.1947473240702484E+07  1.459193E+17  6.986065E+19  0.000000E+00  6.986065E+19  5.000000E-01 -1.359304E-10 -1.681842E+18 -2.407424E-02
    169  5.3823104156484258E-01  1.9999969845911133E+09  1.1947486370856408E+07  1.459197E+17  6.986431E+19  0.000000E+00  6.986431E+19  5.000000E-01 -1.359306E-10 -1.681946E+18 -2.407447E-02
    170  5.3823104268869104E-01  1.9999979326378469E+09  1.1947488848030444E+07  1.459198E+17  6.986522E+19  0.000000E+00  6.986522E+19  5.000000E-01 -1.359302E-10 -1.681996E+18 -2.407487E-02
    171  5.3823104493638796E-01  1.9999998287313142E+09  1.1947493802378515E+07  1.459199E+17  6.986662E+19  0.000000E+00  6.986662E+19  5.000000E-01 -1.359306E-10 -1.682038E+18 -2.407498E-02
    172  5.3823104538592736E-01  2.0000002079500265E+09  1.1947494793248178E+07  1.459199E+17  6.900258E+19  0.000000E+00  6.900258E+19  5.000000E-01 -1.359306E-10 -1.722884E+18 -2.496840E-02
    173  5.3823104618734363E-01  2.0000008840020938E+09  1.1947496559720831E+07  1.459200E+17  6.928346E+19  0.000000E+00  6.928346E+19  5.000000E-01 -1.359306E-10 -1.759119E+18 -2.539017E-02
    174  5.3823104779017616E-01  2.0000022361062286E+09  1.1947500092666136E+07  1.459201E+17  6.931666E+19  0.000000E+00  6.931666E+19  5.000000E-01 -1.359308E-10 -1.761502E+18 -2.541239E-02
    175  5.3823105099584134E-01  2.0000049403145916E+09  1.1947507158556990E+07  1.459203E+17  6.934244E+19  0.000000E+00  6.934244E+19  5.000000E-01 -1.359304E-10 -1.760938E+18 -2.539481E-02
    176  5.3823105740717159E-01  2.0000103487312243E+09  1.1947521290338455E+07  1.459208E+17  6.939295E+19  0.000000E+00  6.939295E+19  5.000000E-01 -1.359302E-10 -1.759883E+18 -2.536112E-02
    177  5.3823107022983208E-01  2.0000211655644894E+09  1.1947549553901382E+07  1.459217E+17  6.948824E+19  0.000000E+00  6.948824E+19  5.000000E-01 -1.359299E-10 -1.757826E+18 -2.529674E-02
    178  5.3823109587515316E-01  2.0000427992311134E+09  1.1947606081027482E+07  1.459235E+17  6.965789E+19  0.000000E+00  6.965789E+19  5.000000E-01 -1.359304E-10 -1.753911E+18 -2.517893E-02
    179  5.3823114716579523E-01  2.0000860665642676E+09  1.1947719135279439E+07  1.459270E+17  6.992976E+19  0.000000E+00  6.992976E+19  5.000000E-01 -1.359302E-10 -1.747119E+18 -2.498391E-02
    180  5.3823124974707937E-01  2.0001726012305763E+09  1.1947945243783351E+07  1.459342E+17  7.028536E+19  0.000000E+00  7.028536E+19  5.000000E-01 -1.359304E-10 -1.737004E+18 -2.471359E-02
    181  5.3823145490964774E-01  2.0003456705632870E+09  1.1948397460791422E+07  1.459487E+17  7.061561E+19  0.000000E+00  7.061561E+19  5.000000E-01 -1.359302E-10 -1.725609E+18 -2.443665E-02
    182  5.3823186523478439E-01  2.0006918092286150E+09  1.1949301894807316E+07  1.459777E+17  7.084885E+19  0.000000E+00  7.084885E+19  5.000000E-01 -1.359302E-10 -1.717172E+18 -2.423712E-02
    183  5.3823268588505768E-01  2.0013840865592709E+09  1.1951110762839109E+07  1.460360E+17  7.119470E+19  0.000000E+00  7.119470E+19  5.000000E-01 -1.359290E-10 -1.716606E+18 -2.411143E-02
    184  5.3823432718560427E-01  2.0027686412205827E+09  1.1954728498902690E+07  1.461535E+17  7.203437E+19  0.000000E+00  7.203437E+19  5.000000E-01 -1.359293E-10 -1.732054E+18 -2.404483E-02
    185  5.3823760978669755E-01  2.0055377505432999E+09  1.1961963971030097E+07  1.463931E+17  7.394543E+19  0.000000E+00  7.394543E+19  5.000000E-01 -1.359297E-10 -1.775918E+18 -2.401661E-02
    186  5.3824417498888411E-01  2.0110759691887343E+09  1.1976434915284913E+07  1.468920E+17  7.806572E+19  0.000000E+00  7.806572E+19  5.000000E-01 -1.359295E-10 -1.873263E+18 -2.399597E-02
    187  5.3825730539325711E-01  2.0221524064795096E+09  1.2005376803794298E+07  1.479746E+17  8.688819E+19  0.000000E+00  8.688819E+19  5.000000E-01 -1.359295E-10 -2.075171E+18 -2.388324E-02
    188  5.3828246730225349E-01  2.0433782803518689E+09  1.2060838398438973E+07  1.504001E+17  1.060243E+20  0.000000E+00  1.060243E+20  5.000000E-01 -1.359286E-10 -2.494807E+18 -2.353051E-02
    189  5.3830948051756478E-01  2.0661658638045766E+09  1.2120380621481743E+07  1.535961E+17  1.306276E+20  0.000000E+00  1.306276E+20  5.000000E-01 -1.359275E-10 -3.073907E+18 -2.353183E-02
    190  5.3833564276780166E-01  2.0882355972188897E+09  1.2178047156951671E+07  1.573738E+17  1.582698E+20  0.000000E+00  1.582698E+20  5.000000E-01 -1.359282E-10 -3.717905E+18 -2.349094E-02
    191  5.3835983292410949E-01  2.1086417280421417E+09  1.2231366825333342E+07  1.615500E+17  1.869833E+20  0.000000E+00  1.869833E+20  5.000000E-01 -1.359273E-10 -4.365458E+18 -2.334678E-02
    192  5.3838214855340039E-01  2.1274665609583986E+09  1.2280554682508672E+07  1.660501E+17  2.160312E+20  0.000000E+00  2.160312E+20  5.000000E-01 -1.359286E-10 -5.015813E+18 -2.321801E-02
    193  5.3840301642445609E-01  2.1450701060263398E+09  1.2326551407389751E+07  1.708668E+17  2.450486E+20  0.000000E+00  2.450486E+20  5.000000E-01 -1.359284E-10 -5.661336E+18 -2.310291E-02
    194  5.3842263494099729E-01  2.1616197310061564E+09  1.2369794319209142E+07  1.759617E+17  2.735073E+20  0.000000E+00  2.735073E+20  5.000000E-01 -1.359279E-10 -6.289535E+18 -2.299586E-02
    195  5.3844132511672071E-01  2.1773862339616671E+09  1.2410990992719073E+07  1.813431E+17  3.012004E+20  0.000000E+00  3.012004E+20  5.000000E-01 -1.359288E-10 -6.897641E+18 -2.290050E-02
    196  5.3845879674950070E-01  2.1921248085978608E+09  1.2449501767683079E+07  1.868445E+17  3.271510E+20  0.000000E+00  3.271510E+20  5.000000E-01 -1.359288E-10 -7.470574E+18 -2.283525E-02
    197  5.3847510006624388E-01  2.2058778249108033E+09  1.2485437353679532E+07  1.923849E+17  3.506026E+20  0.000000E+00  3.506026E+20  5.000000E-01 -1.359304E-10 -7.946320E+18 -2.266475E-02
    198  5.3847775576016721E-01  2.2081180930982542E+09  1.2491291004127797E+07  1.933240E+17  3.554954E+20  0.000000E+00  3.554954E+20  5.000000E-01 -1.359302E-10 -8.193447E+18 -2.304797E-02
    199  5.3848123444926688E-01  2.2110526167101684E+09  1.2498958691216579E+07  1.945693E+17  3.604522E+20  0.000000E+00  3.604522E+20  5.000000E-01 -1.359299E-10 -8.304883E+18 -2.304018E-02
    200  5.3848819182746632E-01  2.2164879057781043E+09  1.2515615046127768E+07  1.971091E+17  3.690015E+20  0.000000E+00  3.690015E+20  5.000000E-01 -1.359306E-10 -8.497836E+18 -2.302927E-02
    201  5.3850104742038485E-01  2.2257800460406251E+09  1.2548679151097734E+07  2.019345E+17  3.813440E+20  0.000000E+00  3.813440E+20  5.000000E-01 -1.359310E-10 -8.738938E+18 -2.291615E-02
    202  5.3850331688409914E-01  2.2274204351916752E+09  1.2554516127031112E+07  2.028029E+17  3.836649E+20  0.000000E+00  3.836649E+20  5.000000E-01 -1.359306E-10 -8.816125E+18 -2.297871E-02
    203  5.3850637016033909E-01  2.2296273712125692E+09  1.2562369039513627E+07  2.039786E+17  3.864593E+20  0.000000E+00  3.864593E+20  5.000000E-01 -1.359315E-10 -8.877095E+18 -2.297032E-02
    204  5.3851247671281899E-01  2.2340412432543569E+09  1.2578074864478657E+07  2.063552E+17  3.918708E+20  0.000000E+00  3.918708E+20  5.000000E-01 -1.359315E-10 -8.996316E+18 -2.295735E-02
    205  5.3852374208454989E-01  2.2421839570829945E+09  1.2607048979931518E+07  2.108229E+17  4.010683E+20  0.000000E+00  4.010683E+20  5.000000E-01 -1.359310E-10 -9.184844E+18 -2.290095E-02
    206  5.3854395396281929E-01  2.2567932877485256E+09  1.2659033176146718E+07  2.190806E+17  4.139001E+20  0.000000E+00  4.139001E+20  5.000000E-01 -1.359308E-10 -9.277580E+18 -2.241502E-02
    207  5.3856290833228004E-01  2.2704936795338917E+09  1.2707783106660368E+07  2.270564E+17  4.244861E+20  0.000000E+00  4.244861E+20  5.000000E-01 -1.359308E-10 -9.556726E+18 -2.251364E-02
    208  5.3858137756187585E-01  2.2838434077831140E+09  1.2755285275556067E+07  2.349856E+17  4.314452E+20  0.000000E+00  4.314452E+20  5.000000E-01 -1.359313E-10 -9.730041E+18 -2.255221E-02
    209  5.3859983086793217E-01  2.2971816263522048E+09  1.2802746489702776E+07  2.430040E+17  4.350860E+20  0.000000E+00  4.350860E+20  5.000000E-01 -1.359319E-10 -9.822400E+18 -2.257577E-02
    210  5.3861862665834070E-01  2.3107673957467332E+09  1.2851088560815310E+07  2.512074E+17  4.353735E+20  0.000000E+00  4.353735E+20  5.000000E-01 -1.359315E-10 -9.835713E+18 -2.259143E-02
    211  5.3863789739080437E-01  2.3246964576071010E+09  1.2900652165159717E+07  2.595902E+17  4.322011E+20  0.000000E+00  4.322011E+20  5.000000E-01 -1.359328E-10 -9.774052E+18 -2.261459E-02
    212  5.3865762487880586E-01  2.3389556665521002E+09  1.2951390527692592E+07  2.680736E+17  4.255241E+20  0.000000E+00  4.255241E+20  5.000000E-01 -1.359324E-10 -9.639754E+18 -2.265384E-02
    213  5.3867781865381925E-01  2.3535519120184441E+09  1.3003328163009306E+07  2.765864E+17  4.153801E+20  0.000000E+00  4.153801E+20  5.000000E-01 -1.359322E-10 -9.431117E+18 -2.270479E-02
    214  5.3869844184020088E-01  2.3684585399532828E+09  1.3056370228331296E+07  2.850355E+17  4.019834E+20  0.000000E+00  4.019834E+20  5.000000E-01 -1.359326E-10 -9.152691E+18 -2.276883E-02
    215  5.3871960233500693E-01  2.3837535393366876E+09  1.3110794230858270E+07  2.933866E+17  3.855347E+20  0.000000E+00  3.855347E+20  5.000000E-01 -1.359330E-10 -8.803607E+18 -2.283480E-02
    216  5.3874162872697029E-01  2.3996744171132269E+09  1.3167445288542010E+07  3.016825E+17  3.661011E+20  0.000000E+00  3.661011E+20  5.000000E-01 -1.359342E-10 -8.380558E+18 -2.289138E-02
    217  5.3876462550072057E-01  2.4162966957298083E+09  1.3226592131948519E+07  3.098651E+17  3.440584E+20  0.000000E+00  3.440584E+20  5.000000E-01 -1.359344E-10 -7.897127E+18 -2.295287E-02
    218  5.3878871162473696E-01  2.4337063666924143E+09  1.3288540743564073E+07  3.178759E+17  3.198265E+20  0.000000E+00  3.198265E+20  5.000000E-01 -1.359333E-10 -7.360445E+18 -2.301387E-02
    219  5.3881402082849006E-01  2.4520000908867769E+09  1.3353635070593731E+07  3.256567E+17  2.939222E+20  0.000000E+00  2.939222E+20  5.000000E-01 -1.359330E-10 -6.780764E+18 -2.306993E-02
    220  5.3884056601089159E-01  2.4711871917643828E+09  1.3421908288556796E+07  3.331146E+17  2.670877E+20  0.000000E+00  2.670877E+20  5.000000E-01 -1.359342E-10 -6.175192E+18 -2.312046E-02
    221  5.3886799477551417E-01  2.4910129539611168E+09  1.3492454047000239E+07  3.400841E+17  2.404663E+20  0.000000E+00  2.404663E+20  5.000000E-01 -1.359339E-10 -5.571413E+18 -2.316920E-02
    222  5.3889621318226988E-01  2.5114094767213430E+09  1.3565030735525539E+07  3.465129E+17  2.147994E+20  0.000000E+00  2.147994E+20  5.000000E-01 -1.359339E-10 -4.978853E+18 -2.317909E-02
    223  5.3892522561242517E-01  2.5323799268645720E+09  1.3639649622586444E+07  3.523970E+17  1.906638E+20  0.000000E+00  1.906638E+20  5.000000E-01 -1.359339E-10 -4.409186E+18 -2.312545E-02
    224  5.3895506458713371E-01  2.5539478109784198E+09  1.3716394351375850E+07  3.577555E+17  1.685020E+20  0.000000E+00  1.685020E+20  5.000000E-01 -1.359342E-10 -3.871391E+18 -2.297534E-02
    225  5.3898575885349365E-01  2.5761339077286243E+09  1.3795338858356802E+07  3.626209E+17  1.487443E+20  0.000000E+00  1.487443E+20  5.000000E-01 -1.359342E-10 -3.393394E+18 -2.281360E-02
    226  5.3903422327824069E-01  2.6111644376579695E+09  1.3919987549187381E+07  3.691904E+17  1.229596E+20  0.000000E+00  1.229596E+20  5.000000E-01 -1.359326E-10 -2.598565E+18 -2.113349E-02
    227  5.3907857981556906E-01  2.6432257489508157E+09  1.4034070906962031E+07  3.742728E+17  1.063821E+20  0.000000E+00  1.063821E+20  5.000000E-01 -1.359322E-10 -2.159041E+18 -2.029516E-02
    228  5.3912051684239348E-01  2.6735382158992734E+09  1.4141931374062911E+07  3.784976E+17  9.545812E+19  0.000000E+00  9.545812E+19  5.000000E-01 -1.359328E-10 -1.784561E+18 -1.869470E-02
    229  5.3912737478210560E-01  2.6784951975119247E+09  1.4159569738933053E+07  3.791489E+17  9.430745E+19  0.000000E+00  9.430745E+19  5.000000E-01 -1.359322E-10 -1.746190E+18 -1.851593E-02
    230  5.3913527329936040E-01  2.6842043180995708E+09  1.4179884430388743E+07  3.798882E+17  9.289369E+19  0.000000E+00  9.289369E+19  5.000000E-01 -1.359328E-10 -1.682271E+18 -1.810964E-02
    231  5.3915008479518822E-01  2.6949102028924508E+09  1.4217979044609742E+07  3.812468E+17  9.064553E+19  0.000000E+00  9.064553E+19  5.000000E-01 -1.359322E-10 -1.568365E+18 -1.730218E-02
    232  5.3917888226278832E-01  2.7157252761326637E+09  1.4292045056005182E+07  3.838108E+17  8.766775E+19  0.000000E+00  8.766775E+19  5.000000E-01 -1.359319E-10 -1.366481E+18 -1.558704E-02
    233  5.3922779703042178E-01  2.7510813180234895E+09  1.4417852011924246E+07  3.880574E+17  8.615662E+19  0.000000E+00  8.615662E+19  5.000000E-01 -1.359319E-10 -1.036809E+18 -1.203400E-02
    234  5.3923594911222605E-01  2.7569737173890333E+09  1.4438818861933293E+07  3.887649E+17  8.691429E+19  0.000000E+00  8.691429E+19  5.000000E-01 -1.359328E-10 -1.052005E+18 -1.210394E-02
    235  5.3924648347351378E-01  2.7645880501764832E+09  1.4465912845821584E+07  3.896830E+17  8.740020E+19  0.000000E+00  8.740020E+19  5.000000E-01 -1.359322E-10 -1.003603E+18 -1.148285E-02
    236  5.3926602714427085E-01  2.7787143943342495E+09  1.4516178437265370E+07  3.914032E+17  8.870015E+19  0.000000E+00  8.870015E+19  5.000000E-01 -1.359326E-10 -9.175657E+17 -1.034458E-02
    237  5.3930423273261574E-01  2.8063297433860397E+09  1.4614441783925496E+07  3.948630E+17  9.234270E+19  0.000000E+00  9.234270E+19  5.000000E-01 -1.359328E-10 -7.520133E+17 -8.143722E-03
    238  5.3931040309594869E-01  2.8107897384966369E+09  1.4630311728021920E+07  3.954369E+17  9.338471E+19  0.000000E+00  9.338471E+19  5.000000E-01 -1.359328E-10 -7.576121E+17 -8.112806E-03
    239  5.3931746159357186E-01  2.8158916852036333E+09  1.4648465920350643E+07  3.960992E+17  9.427908E+19  0.000000E+00  9.427908E+19  5.000000E-01 -1.359328E-10 -7.353761E+17 -7.799992E-03
    240  5.3933157858881819E-01  2.8260955786176257E+09  1.4684774305008093E+07  3.974432E+17  9.612680E+19  0.000000E+00  9.612680E+19  5.000000E-01 -1.359330E-10 -6.925842E+17 -7.204903E-03
    241  5.3934556691148816E-01  2.8339074104888425E+09  1.4715381333717201E+07  3.987904E+17  9.630202E+19  0.000000E+00  9.630202E+19  5.000000E-01 -1.359328E-10 -6.457523E+17 -6.705490E-03
    242  5.3937354355682798E-01  2.8489946505651407E+09  1.4775342347338449E+07  4.014844E+17  9.627983E+19  0.000000E+00  9.627983E+19  5.000000E-01 -1.359330E-10 -5.580206E+17 -5.795820E-03
    243  5.3942306122017403E-01  2.8756985268106480E+09  1.4881471200541526E+07  4.062506E+17  9.590258E+19  0.000000E+00  9.590258E+19  5.000000E-01 -1.359339E-10 -4.416228E+17 -4.604910E-03
    244  5.3947093770559740E-01  2.9015173489323840E+09  1.4984082595143652E+07  4.108114E+17  9.415329E+19  0.000000E+00  9.415329E+19  5.000000E-01 -1.359330E-10 -3.745025E+17 -3.977582E-03
    245  5.3951705954984597E-01  2.9263899284889231E+09  1.5082933350751907E+07  4.150706E+17  9.026542E+19  0.000000E+00  9.026542E+19  5.000000E-01 -1.359339E-10 -3.119606E+17 -3.456037E-03
    246  5.3952445325936482E-01  2.9303772067780247E+09  1.5098779936780596E+07  4.157339E+17  8.926639E+19  0.000000E+00  8.926639E+19  5.000000E-01 -1.359342E-10 -3.072871E+17 -3.442361E-03
    247  5.3953303070320435E-01  2.9350028490906057E+09  1.5117163564290270E+07  4.164950E+17  8.817827E+19  0.000000E+00  8.817827E+19  5.000000E-01 -1.359339E-10 -2.989906E+17 -3.390751E-03
    248  5.3955018559088352E-01  2.9442541337158279E+09  1.5153930819309859E+07  4.179874E+17  8.574445E+19  0.000000E+00  8.574445E+19  5.000000E-01 -1.359346E-10 -2.822475E+17 -3.291729E-03
    249  5.3956781162239931E-01  2.9537594967013063E+09  1.5191707854510788E+07  4.194744E+17  8.292987E+19  0.000000E+00  8.292987E+19  5.000000E-01 -1.359362E-10 -2.677948E+17 -3.229172E-03
    250  5.3960306368543087E-01  2.9727702226722636E+09  1.5267261924912648E+07  4.222847E+17  7.636857E+19  0.000000E+00  7.636857E+19  5.000000E-01 -1.359366E-10 -2.367961E+17 -3.100700E-03
    251  5.3960889160006309E-01  2.9759130993871951E+09  1.5279752617216934E+07  4.227261E+17  7.512850E+19  0.000000E+00  7.512850E+19  5.000000E-01 -1.359359E-10 -2.396486E+17 -3.189850E-03
    252  5.3961562762294935E-01  2.9795457005518432E+09  1.5294189614760056E+07  4.232274E+17  7.371172E+19  0.000000E+00  7.371172E+19  5.000000E-01 -1.359364E-10 -2.353387E+17 -3.192690E-03
    253  5.3962867701718398E-01  2.9865829754386902E+09  1.5322157760902941E+07  4.241710E+17  7.087427E+19  0.000000E+00  7.087427E+19  5.000000E-01 -1.359350E-10 -2.268114E+17 -3.200193E-03
    254  5.3965381026919523E-01  3.0001368308915510E+09  1.5376024664811112E+07  4.258810E+17  6.511639E+19  0.000000E+00  6.511639E+19  5.000000E-01 -1.359339E-10 -2.083402E+17 -3.199505E-03
    255  5.3969444209928585E-01  3.0220487566378436E+09  1.5463108934133856E+07  4.283306E+17  5.532135E+19  0.000000E+00  5.532135E+19  5.000000E-01 -1.359344E-10 -1.942104E+17 -3.510586E-03
    256  5.3973429100546999E-01  3.0435384673260002E+09  1.5548515199877154E+07  4.303442E+17  4.567029E+19  0.000000E+00  4.567029E+19  5.000000E-01 -1.359342E-10 -1.760595E+17 -3.855011E-03
    257  5.3977452882733601E-01  3.0652379123904805E+09  1.5634755010107849E+07  4.319943E+17  3.638353E+19  0.000000E+00  3.638353E+19  5.000000E-01 -1.359333E-10 -1.621783E+17 -4.457463E-03
    258  5.3981630178501327E-01  3.0877652252086787E+09  1.5724285003924552E+07  4.333296E+17  2.771270E+19  0.000000E+00  2.771270E+19  5.000000E-01 -1.359319E-10 -1.513480E+17 -5.461321E-03
    259  5.3985893903637339E-01  3.1107586341628184E+09  1.5815667397293109E+07  4.343465E+17  2.025659E+19  0.000000E+00  2.025659E+19  5.000000E-01 -1.359310E-10 -1.413449E+17 -6.977724E-03
    260  5.3990148172664754E-01  3.1337010482321730E+09  1.5906847122382659E+07  4.350779E+17  1.444244E+19  0.000000E+00  1.444244E+19  5.000000E-01 -1.359317E-10 -1.308267E+17 -9.058492E-03
    261  5.3994555655363552E-01  3.1574697127025514E+09  1.6001310603235343E+07  4.356146E+17  1.022424E+19  0.000000E+00  1.022424E+19  5.000000E-01 -1.359313E-10 -1.249916E+17 -1.222503E-02
    262  5.3999152558895680E-01  3.1822598854893069E+09  1.6099833850736056E+07  4.360186E+17  7.656321E+18  0.000000E+00  7.656321E+18  5.000000E-01 -1.359330E-10 -1.232452E+17 -1.609718E-02
