# L1 Error for e-3 with reference to e-8 for each species (sorted by error)
# L1_Error    Species
2.19400000e-12    fe50
2.11800000e-12    zn69
2.00000000e-12    mg25
1.99000000e-12    na23
1.97900000e-12    as67
1.74000000e-12    mg23
1.67300000e-12    n13
1.40200000e-12    br74
1.36430000e-12    ca47
1.25900000e-12    se76
1.25400000e-12    n15
1.23300000e-12    as74
1.19200000e-12    br76
1.17220000e-12    co63
1.14600000e-12    br73
1.13300000e-12    f17
1.08400000e-12    br77
1.06900000e-12    o15
8.80900000e-13    f20
8.12900000e-13    ga71
7.81300000e-13    ti52
7.67000000e-13    na22
7.27700000e-13    cl32
7.05500000e-13    v54
6.27900000e-13    k36
5.49600000e-13    ge73
5.41000000e-13    kr78
5.20300000e-13    co52
5.08300000e-13    ti42
4.68900000e-13    zn58
4.50000000e-13    o17
3.79800000e-13    kr77
3.75900000e-13    cu56
3.33600000e-13    ge63
3.32100000e-13    cr46
3.25300000e-13    kr76
2.92200000e-13    na21
2.85700000e-13    fe61
2.82000000e-13    as66
2.81600000e-13    cl39
2.51600000e-13    si26
2.35100000e-13    mg27
2.12000000e-13    ne21
2.01600000e-13    k44
1.93800000e-13    mn48
1.82800000e-13    as75
1.55300000e-13    se69
1.40900000e-13    kr79
1.20000000e-13    s37
1.19500000e-13    sc40
1.17000000e-13    c13
1.04500000e-13    h3
9.90400000e-14    sc50
8.48000000e-14    se77
8.28000000e-14    li6
8.22000000e-14    br78
7.63000000e-14    br72
7.10000000e-14    ca48
6.71000000e-14    p28
6.13700000e-14    ar42
6.09000000e-14    kr75
5.95500000e-14    mn59
5.05800000e-14    ni66
4.77300000e-14    f18
4.66000000e-14    ne22
4.04200000e-14    kr80
3.91000000e-14    b9
3.89600000e-14    c11
3.27400000e-14    zn70
3.26500000e-14    v44
3.02700000e-14    ne19
3.02600000e-14    o14
2.97000000e-14    na24
2.93200000e-14    p35
2.36200000e-14    cu68
2.20100000e-14    ge74
1.92700000e-14    kr74
1.74700000e-14    be7
1.70400000e-14    br79
1.63020000e-14    f21
1.46500000e-14    rb80
1.18600000e-14    sr81
1.15430000e-14    cr57
1.11500000e-14    se68
1.06100000e-14    sr83
1.03500000e-14    br71
9.69000000e-15    mg22
9.19300000e-15    ga72
9.08000000e-15    as65
8.10000000e-15    rb79
7.82000000e-15    rb81
7.72000000e-15    sr82
7.11000000e-15    f19
6.99800000e-15    k45
6.78100000e-15    al30
6.71000000e-15    b10
6.27000000e-15    rb82
5.66600000e-15    y85
5.32000000e-15    ge62
5.26000000e-15    ga60
5.17500000e-15    mg28
4.87300000e-15    se78
4.68000000e-15    na25
4.63000000e-15    sr80
4.25000000e-15    c14
4.17800000e-15    as76
3.82300000e-15    y86
3.52000000e-15    rb78
3.23400000e-15    sr84
3.18900000e-15    y84
2.87400000e-15    y87
2.85400000e-15    v55
2.68900000e-15    si33
2.64600000e-15    sr79
2.63600000e-15    y83
2.55800000e-15    zr89
2.47700000e-15    co64
2.47400000e-15    rb83
2.40600000e-15    o18
2.34030000e-15    o19
2.24000000e-15    zr87
2.15200000e-15    zr88
2.11700000e-15    ar33
2.08900000e-15    cl31
1.70000000e-15    be9
1.58000000e-15    rb77
1.41440000e-15    nb90
1.30900000e-15    k35
1.30400000e-15    al24
1.30000000e-15    kr81
1.28700000e-15    co51
1.21750000e-15    zr86
1.10000000e-15    kr73
1.09750000e-15    nb89
1.09120000e-15    fe62
1.04500000e-15    ca37
9.77000000e-16    ne18
9.39000000e-16    li7
8.74200000e-16    ti53
7.81700000e-16    y82
7.33100000e-16    rb84
6.82000000e-16    b11
5.84500000e-16    zr85
4.62600000e-16    zr90
4.18000000e-16    br80
4.16900000e-16    nb88
4.15700000e-16    fe49
4.04300000e-16    s38
3.95600000e-16    cl40
3.73300000e-16    ni53
3.48700000e-16    mn47
2.99200000e-16    y81
2.80000000e-16    br70
2.64000000e-16    rb76
2.53500000e-16    sr78
2.51000000e-16    ge75
2.48100000e-16    rb85
2.27000000e-16    se67
1.96300000e-16    y80
1.93000000e-16    kr82
1.88700000e-16    sc51
1.70260000e-16    nb87
1.68500000e-16    ga73
1.64300000e-16    s29
1.45600000e-16    zn71
1.44900000e-16    cr45
1.42100000e-16    as77
1.41180000e-16    mo90
1.38200000e-16    kr83
1.35400000e-16    ar43
1.30790000e-16    cu69
1.12200000e-16    p27
1.05440000e-16    ni67
9.74000000e-17    zr84
9.65000000e-17    cu55
9.58000000e-17    zn57
7.13300000e-17    ti41
6.69000000e-17    ne23
6.42000000e-17    se79
6.40700000e-17    ca49
4.72000000e-17    br81
4.56000000e-17    rb75
4.33100000e-17    mo89
4.20000000e-17    kr72
4.00500000e-17    mn60
3.53900000e-17    k46
3.34400000e-17    nb86
2.50200000e-17    na20
2.14900000e-17    sr77
1.90500000e-17    v43
1.81500000e-17    al31
1.55850000e-17    cr58
1.48030000e-17    zr83
1.31400000e-17    ga59
1.08000000e-17    kr84
9.99900000e-18    co65
7.41900000e-18    zr82
6.81100000e-18    nb85
6.79300000e-18    br82
5.90300000e-18    mo88
5.03800000e-18    tc91
4.70700000e-18    si34
3.67000000e-18    na26
3.59000000e-18    p36
3.57800000e-18    y79
3.53900000e-18    si25
2.63200000e-18    ge76
2.52000000e-18    cl41
2.13700000e-18    n12
1.56000000e-18    br69
1.41690000e-18    kr85
1.33700000e-18    mo87
1.24700000e-18    al23
1.17400000e-18    se80
9.95000000e-19    sr76
9.66500000e-19    b8
9.16000000e-19    as78
8.86100000e-19    fe63
7.75100000e-19    zn72
7.36200000e-19    tc90
7.27500000e-19    ar44
6.11000000e-19    ne24
4.64000000e-19    mg29
4.45400000e-19    br83
3.54300000e-19    ga74
3.53600000e-19    ar32
2.95600000e-19    k47
2.59300000e-19    na19
2.54000000e-19    ca36
2.51900000e-19    zr81
2.30000000e-19    rb74
2.02900000e-19    se81
8.93500000e-20    nb84
7.35300000e-20    ni52
6.89000000e-20    s39
6.64900000e-20    fe48
6.56400000e-20    tc89
6.24000000e-20    mn61
5.37200000e-20    as79
5.18500000e-20    co50
4.92200000e-20    zr80
4.65600000e-20    mg21
4.49700000e-20    mo86
3.46700000e-20    kr86
3.35000000e-20    kr71
3.00300000e-20    y78
2.17700000e-20    ge77
1.89600000e-20    s28
1.23300000e-20    cr44
1.02520000e-20    nb83
8.77000000e-21    mn46
7.03000000e-21    br68
6.92200000e-21    ne17
4.40300000e-21    se82
3.10000000e-21    rb73
2.42000000e-21    ga75
1.86000000e-21    na27
1.38300000e-21    sr75
1.24040000e-21    nb82
1.20700000e-21    p37
7.22000000e-22    cl42
6.81400000e-22    mo85
5.50500000e-22    si24
3.89000000e-22    kr70
3.39800000e-22    ge78
3.10000000e-22    ar45
2.19460000e-22    kr87
1.88700000e-22    y77
7.64600000e-23    mg20
5.70000000e-23    k48
5.40300000e-23    se83
2.86000000e-23    s40
2.10700000e-23    zr79
4.30100000e-24    cl43
3.38000000e-24    sr74
2.49700000e-24    ni51
2.33010000e-24    mo84
2.25500000e-24    fe47
1.45800000e-24    al22
1.08500000e-24    ar46
3.65900000e-25    p38
1.42200000e-25    s41
1.01000000e-25    kr69
8.40600000e-26    k49
6.97900000e-26    mo83
6.74000000e-26    y76
3.97100000e-26    zr78
4.07800000e-27    cl44
1.41600000e-28    si23
1.13950000e-28    s42
2.14000000e-29    y75
6.29500000e-30    cl45
