# L1 Error for e-4 with reference to e-8 for each species (sorted by error)
# L1_Error    Species
3.25000000e-12    al25
3.11100000e-12    se70
2.68500000e-12    si32
2.64100000e-12    mn58
2.54000000e-12    cr56
2.36700000e-12    ni65
2.33000000e-12    na23
2.02000000e-12    cu67
1.90000000e-12    ni54
1.87200000e-12    al29
1.85900000e-12    se75
1.82600000e-12    fe50
1.50000000e-12    h2
1.49000000e-12    as66
1.42400000e-12    ca38
1.21000000e-12    he3
1.11200000e-12    ar41
9.80000000e-13    p34
9.64000000e-13    zn69
8.79000000e-13    o15
7.50000000e-13    se73
6.58000000e-13    br73
6.22000000e-13    se76
5.88500000e-13    as74
5.79400000e-13    ca47
5.71500000e-13    ge63
5.64000000e-13    br77
5.07000000e-13    mg23
4.61600000e-13    cu56
4.58600000e-13    co63
4.06300000e-13    ga71
4.05500000e-13    zn58
3.89000000e-13    n15
3.84400000e-13    co52
3.75000000e-13    br76
3.54500000e-13    ti42
3.50200000e-13    cl32
3.38000000e-13    n13
3.33200000e-13    k36
3.22000000e-13    br74
2.93100000e-13    ti52
2.93000000e-13    cr46
2.87100000e-13    ge73
2.75000000e-13    se69
2.36500000e-13    v54
2.16000000e-13    o17
1.91000000e-13    kr78
1.83000000e-13    f17
1.65000000e-13    c13
1.62000000e-13    ne21
1.58300000e-13    kr79
1.56800000e-13    kr76
1.55700000e-13    mn48
1.41700000e-13    mg27
1.36000000e-13    na22
1.31700000e-13    cl39
1.27000000e-13    n14
1.24200000e-13    as75
1.18100000e-13    fe61
1.03000000e-13    br75
1.02500000e-13    f20
1.01700000e-13    si26
9.35000000e-14    br78
9.06000000e-14    k44
8.79000000e-14    sc40
8.69000000e-14    br72
8.18000000e-14    ne22
8.07000000e-14    kr75
7.59900000e-14    se77
7.39000000e-14    na21
6.66000000e-14    h3
5.75200000e-14    kr80
5.17000000e-14    s37
4.85600000e-14    as65
4.30900000e-14    se68
3.98700000e-14    sc50
3.69800000e-14    v44
3.61700000e-14    p28
3.41300000e-14    kr74
3.33200000e-14    rb81
3.29700000e-14    ar42
3.20300000e-14    ca48
3.05000000e-14    na24
2.87800000e-14    br79
2.52400000e-14    ni66
2.46500000e-14    mn59
2.41900000e-14    br71
2.15000000e-14    b9
1.93200000e-14    zn70
1.52200000e-14    ge74
1.52000000e-14    kr81
1.52000000e-14    kr77
1.46300000e-14    rb80
1.44600000e-14    cu68
1.41100000e-14    p35
1.19700000e-14    ne19
1.11100000e-14    rb82
1.07500000e-14    ga60
9.88000000e-15    ge62
8.76000000e-15    sr83
7.85900000e-15    rb83
7.75500000e-15    sr84
7.27000000e-15    o14
6.96000000e-15    ga72
6.93000000e-15    rb77
6.80000000e-15    sr82
6.05200000e-15    se78
5.19700000e-15    as76
5.15500000e-15    cr57
5.00000000e-15    c11
4.96000000e-15    c14
4.70000000e-15    rb79
4.29000000e-15    mg22
4.20000000e-15    li6
4.03100000e-15    k45
3.80000000e-15    kr73
3.75000000e-15    na25
3.58000000e-15    y87
3.37000000e-15    f19
3.21400000e-15    mg28
3.04500000e-15    al30
3.02900000e-15    y85
2.80000000e-15    rb78
2.72700000e-15    br80
2.71900000e-15    zr89
2.64900000e-15    y86
2.49800000e-15    kr82
2.40000000e-15    be7
2.20300000e-15    zr88
1.86000000e-15    sr80
1.79000000e-15    f18
1.61780000e-15    zr90
1.53300000e-15    sr79
1.42900000e-15    si33
1.42300000e-15    se67
1.36400000e-15    co64
1.33400000e-15    v55
1.31900000e-15    ar33
1.23600000e-15    f21
1.18800000e-15    co51
1.16600000e-15    cl31
1.15500000e-15    o18
1.12120000e-15    rb84
1.06200000e-15    zr87
1.05800000e-15    rb76
1.05000000e-15    sr81
1.01000000e-15    be9
8.73900000e-16    nb90
8.56000000e-16    br70
8.16000000e-16    k35
7.52000000e-16    al24
7.07000000e-16    ca37
6.58000000e-16    y84
5.69500000e-16    fe62
4.60900000e-16    ti53
4.21000000e-16    nb89
4.14000000e-16    fe49
3.94400000e-16    rb85
3.89600000e-16    mn47
3.82000000e-16    ne18
3.51100000e-16    se79
3.39700000e-16    ge75
3.37600000e-16    ni53
3.10300000e-16    zr86
3.07100000e-16    sr78
3.04000000e-16    li7
3.01800000e-16    as77
2.92000000e-16    b11
2.83500000e-16    kr83
2.74500000e-16    br81
2.64100000e-16    s38
2.55300000e-16    cl40
2.28200000e-16    kr72
2.14600000e-16    rb75
1.86300000e-16    ga73
1.63800000e-16    ne23
1.60000000e-16    b10
1.56400000e-16    zn71
1.54200000e-16    cr45
1.49800000e-16    o19
1.22580000e-16    cu69
1.21000000e-16    y80
1.20000000e-16    y83
1.18800000e-16    s29
1.15600000e-16    ar43
1.14100000e-16    cu55
1.09700000e-16    sc51
9.15000000e-17    zn57
8.53000000e-17    y81
8.46200000e-17    ni67
7.08000000e-17    y82
7.00000000e-17    nb88
6.99000000e-17    p27
5.95000000e-17    ti41
4.09800000e-17    ca49
3.02700000e-17    sr77
2.97400000e-17    mo90
2.57700000e-17    k46
2.55300000e-17    mn60
2.21300000e-17    kr84
2.19000000e-17    zr85
2.08500000e-17    v43
1.83600000e-17    br69
1.82100000e-17    ga59
1.40300000e-17    na20
1.33600000e-17    al31
1.18500000e-17    zr84
1.11710000e-17    se80
9.80900000e-18    cr58
9.62100000e-18    br82
9.45000000e-18    rb74
8.94200000e-18    co65
7.82000000e-18    nb87
7.00400000e-18    ge76
4.39800000e-18    zr83
4.39000000e-18    na26
3.84500000e-18    si34
3.36800000e-18    as78
3.04400000e-18    cl41
2.89000000e-18    si25
2.88600000e-18    ne24
2.61300000e-18    p36
2.49500000e-18    zr82
2.45100000e-18    sr76
2.38100000e-18    y79
2.23000000e-18    nb86
1.70000000e-18    mo89
1.35110000e-18    ga74
1.26640000e-18    zn72
1.10940000e-18    kr85
9.91000000e-19    nb85
9.05400000e-19    kr71
9.02600000e-19    fe63
8.34000000e-19    al23
8.22900000e-19    ar44
5.98000000e-19    mg29
4.50000000e-19    n12
4.41800000e-19    br83
3.31000000e-19    mo88
3.01000000e-19    k47
2.75200000e-19    se81
2.74400000e-19    ar32
2.03000000e-19    ca36
1.87000000e-19    b8
1.82600000e-19    mo87
1.72800000e-19    na19
1.32300000e-19    s39
1.32000000e-19    tc91
1.27800000e-19    rb73
9.59000000e-20    zr81
8.84300000e-20    as79
8.02800000e-20    mn61
7.82900000e-20    fe48
7.39300000e-20    ni52
5.84000000e-20    co50
5.04400000e-20    ge77
4.43000000e-20    tc90
3.92800000e-20    br68
3.22400000e-20    zr80
3.19000000e-20    mg21
2.92100000e-20    y78
2.49500000e-20    nb84
2.24000000e-20    kr86
2.08500000e-20    ga75
1.64400000e-20    cr44
1.56500000e-20    s28
1.24500000e-20    mn46
1.19500000e-20    na27
9.21000000e-21    mo86
8.94000000e-21    tc89
5.70600000e-21    kr70
5.65900000e-21    sr75
4.71700000e-21    nb83
3.78600000e-21    p37
3.78300000e-21    cl42
3.78000000e-21    ne17
3.76500000e-21    se82
1.69700000e-21    ar45
4.89500000e-22    ge78
4.72200000e-22    nb82
4.54600000e-22    si24
4.35000000e-22    s40
2.14000000e-22    k48
1.80000000e-22    y77
1.62200000e-22    mo85
5.53600000e-23    mg20
3.11200000e-23    sr74
1.25700000e-23    zr79
8.80100000e-24    ar46
8.78700000e-24    cl43
7.32000000e-24    se83
3.18800000e-24    ni51
3.08400000e-24    fe47
1.97600000e-24    kr69
1.60600000e-24    al22
1.23000000e-24    kr87
8.46700000e-25    mo84
4.54600000e-25    p38
1.62800000e-25    y76
1.39800000e-25    s41
1.37620000e-25    k49
3.02400000e-26    mo83
2.73600000e-26    zr78
2.78600000e-27    cl44
2.24000000e-28    y75
1.85000000e-28    si23
5.79200000e-29    s42
2.31400000e-30    cl45
