                           time                    temp                     den                    ener                    sdot                   sneut                   s-snu                      ye                   1-sum
    743  5.4313242027877995E-01  4.5339771322045860E+09  1.9180085412154976E+07  7.528195E+17 -7.200051E+18  0.000000E+00 -7.200051E+18  5.000000E-01 -4.978240E-12  7.707918E+17 -1.070537E-01
    744  5.4313551554467188E-01  4.5354036292185621E+09  1.9179930445202738E+07  7.527972E+17 -7.178888E+18  0.000000E+00 -7.178888E+18  5.000000E-01 -4.979572E-12  7.695090E+17 -1.071906E-01
    745  5.4313859245032059E-01  4.5368216646550722E+09  1.9179776397470701E+07  7.527751E+17 -7.157560E+18  0.000000E+00 -7.157560E+18  5.000000E-01 -4.980016E-12  7.682239E+17 -1.073304E-01
    746  5.4314165128218872E-01  4.5382313705344667E+09  1.9179623254616886E+07  7.527532E+17 -7.136031E+18  0.000000E+00 -7.136031E+18  5.000000E-01 -4.979794E-12  7.669302E+17 -1.074729E-01
    747  5.4314469231815410E-01  4.5396328749206715E+09  1.9179471002729114E+07  7.527315E+17 -7.114296E+18  0.000000E+00 -7.114296E+18  5.000000E-01 -4.979128E-12  7.656268E+17 -1.076181E-01
    748  5.4314771582662980E-01  4.5410263015156403E+09  1.9179319628369074E+07  7.527099E+17 -7.092429E+18  0.000000E+00 -7.092429E+18  5.000000E-01 -4.978906E-12  7.643244E+17 -1.077662E-01
    749  5.4315072207437320E-01  4.5424117732582874E+09  1.9179169118181344E+07  7.526886E+17 -7.070407E+18  0.000000E+00 -7.070407E+18  5.000000E-01 -4.980460E-12  7.630189E+17 -1.079173E-01
    750  5.4315371132149293E-01  4.5437894100233355E+09  1.9179019459143382E+07  7.526674E+17 -7.048237E+18  0.000000E+00 -7.048237E+18  5.000000E-01 -4.979572E-12  7.617109E+17 -1.080711E-01
    751  5.4315668382037374E-01  4.5451593281258764E+09  1.9178870638619337E+07  7.526464E+17 -7.025958E+18  0.000000E+00 -7.025958E+18  5.000000E-01 -4.978906E-12  7.604061E+17 -1.082281E-01
    752  5.4315963982078075E-01  4.5465216426736841E+09  1.9178722644104525E+07  7.526256E+17 -7.003567E+18  0.000000E+00 -7.003567E+18  5.000000E-01 -4.979128E-12  7.591032E+17 -1.083881E-01
    753  5.4316257956956626E-01  4.5478764674321356E+09  1.9178575463240087E+07  7.526050E+17 -6.981057E+18  0.000000E+00 -6.981057E+18  5.000000E-01 -4.979572E-12  7.578010E+17 -1.085510E-01
    754  5.4316550330565616E-01  4.5492239125135975E+09  1.9178429084064011E+07  7.525845E+17 -6.958403E+18  0.000000E+00 -6.958403E+18  5.000000E-01 -4.979572E-12  7.564952E+17 -1.087168E-01
    755  5.4316841125720339E-01  4.5505640830655756E+09  1.9178283495153636E+07  7.525642E+17 -6.935734E+18  0.000000E+00 -6.935734E+18  5.000000E-01 -4.979128E-12  7.552050E+17 -1.088861E-01
    756  5.4317130365809407E-01  4.5518970868777990E+09  1.9178138684799265E+07  7.525441E+17 -6.912948E+18  0.000000E+00 -6.912948E+18  5.000000E-01 -4.979128E-12  7.539145E+17 -1.090583E-01
    757  5.4317418073228396E-01  4.5532230271634350E+09  1.9177994641788378E+07  7.525242E+17 -6.890108E+18  0.000000E+00 -6.890108E+18  5.000000E-01 -4.979128E-12  7.526329E+17 -1.092338E-01
    758  5.4317704270161926E-01  4.5545420061634436E+09  1.9177851355014067E+07  7.525044E+17 -6.867216E+18  0.000000E+00 -6.867216E+18  5.000000E-01 -4.978462E-12  7.513602E+17 -1.094126E-01
    759  5.4317988978316334E-01  4.5558541239145432E+09  1.9177708813608885E+07  7.524848E+17 -6.844245E+18  0.000000E+00 -6.844245E+18  5.000000E-01 -4.977574E-12  7.500919E+17 -1.095945E-01
    760  5.4318272218620811E-01  4.5571594768718710E+09  1.9177567007094458E+07  7.524654E+17 -6.821235E+18  0.000000E+00 -6.821235E+18  5.000000E-01 -4.979128E-12  7.488338E+17 -1.097798E-01
    761  5.4318554011858067E-01  4.5584581608154764E+09  1.9177425925065760E+07  7.524461E+17 -6.798220E+18  0.000000E+00 -6.798220E+18  5.000000E-01 -4.979350E-12  7.475907E+17 -1.099686E-01
    762  5.4318834378695635E-01  4.5597502709946127E+09  1.9177285557175428E+07  7.524270E+17 -6.775154E+18  0.000000E+00 -6.775154E+18  5.000000E-01 -4.980238E-12  7.463552E+17 -1.101606E-01
    763  5.4319113339145886E-01  4.5610358996391106E+09  1.9177145893404111E+07  7.524080E+17 -6.752066E+18  0.000000E+00 -6.752066E+18  5.000000E-01 -4.978906E-12  7.451316E+17 -1.103561E-01
    764  5.4319390912810162E-01  4.5623151370845270E+09  1.9177006923938233E+07  7.523892E+17 -6.728984E+18  0.000000E+00 -6.728984E+18  5.000000E-01 -4.978462E-12  7.439237E+17 -1.105551E-01
    765  5.4319667119073478E-01  4.5635880726694479E+09  1.9176868639072541E+07  7.523706E+17 -6.705866E+18  0.000000E+00 -6.705866E+18  5.000000E-01 -4.977574E-12  7.427252E+17 -1.107575E-01
    766  5.4319941976755792E-01  4.5648547931283007E+09  1.9176731029384669E+07  7.523521E+17 -6.682806E+18  0.000000E+00 -6.682806E+18  5.000000E-01 -4.977130E-12  7.415495E+17 -1.109638E-01
    767  5.4320215505048941E-01  4.5661153869093781E+09  1.9176594085266069E+07  7.523338E+17 -6.659680E+18  0.000000E+00 -6.659680E+18  5.000000E-01 -4.975798E-12  7.403780E+17 -1.111732E-01
    768  5.4320487721741317E-01  4.5673699359930029E+09  1.9176457797810841E+07  7.523156E+17 -6.636627E+18  0.000000E+00 -6.636627E+18  5.000000E-01 -4.975798E-12  7.392314E+17 -1.113866E-01
    769  5.4320758645225187E-01  4.5686185251425276E+09  1.9176322157810755E+07  7.522975E+17 -6.613589E+18  0.000000E+00 -6.613589E+18  5.000000E-01 -4.975798E-12  7.381005E+17 -1.116036E-01
    770  5.4321028293148022E-01  4.5698612356888227E+09  1.9176187156430461E+07  7.522796E+17 -6.590547E+18  0.000000E+00 -6.590547E+18  5.000000E-01 -4.974465E-12  7.369827E+17 -1.118242E-01
    771  5.4321296682804510E-01  4.5710981473369007E+09  1.9176052785011236E+07  7.522619E+17 -6.567560E+18  0.000000E+00 -6.567560E+18  5.000000E-01 -4.973799E-12  7.358862E+17 -1.120486E-01
    772  5.4321563831502107E-01  4.5723293398506145E+09  1.9175919034887962E+07  7.522443E+17 -6.544613E+18  0.000000E+00 -6.544613E+18  5.000000E-01 -4.975131E-12  7.348088E+17 -1.122769E-01
    773  5.4321829756177675E-01  4.5735548912858896E+09  1.9175785897581067E+07  7.522268E+17 -6.521704E+18  0.000000E+00 -6.521704E+18  5.000000E-01 -4.975798E-12  7.337500E+17 -1.125089E-01
    774  5.4322094473467053E-01  4.5747748783113337E+09  1.9175653364761684E+07  7.522095E+17 -6.498859E+18  0.000000E+00 -6.498859E+18  5.000000E-01 -4.975576E-12  7.327133E+17 -1.127449E-01
    775  5.4322357999900461E-01  4.5759893771088076E+09  1.9175521428153828E+07  7.521923E+17 -6.476042E+18  0.000000E+00 -6.476042E+18  5.000000E-01 -4.976686E-12  7.316936E+17 -1.129847E-01
    776  5.4322620351556672E-01  4.5771984617796011E+09  1.9175390079707533E+07  7.521752E+17 -6.453311E+18  0.000000E+00 -6.453311E+18  5.000000E-01 -4.976908E-12  7.306990E+17 -1.132285E-01
    777  5.4322881544437218E-01  4.5784022060690422E+09  1.9175259311411504E+07  7.521583E+17 -6.430596E+18  0.000000E+00 -6.430596E+18  5.000000E-01 -4.976020E-12  7.297190E+17 -1.134761E-01
    778  5.4323141593993074E-01  4.5796006811851263E+09  1.9175129115530089E+07  7.521415E+17 -6.693273E+18  0.000000E+00 -6.693273E+18  5.000000E-01 -4.976908E-12  7.586704E+17 -1.133482E-01
    779  5.4323584044161299E-01  4.5816397752915573E+09  1.9174907599329282E+07  7.521131E+17 -6.630050E+18  0.000000E+00 -6.630050E+18  5.000000E-01 -4.978684E-12  7.551347E+17 -1.138958E-01
    780  5.4323997212536390E-01  4.5835439201176071E+09  1.9174700743291434E+07  7.520867E+17 -6.548811E+18  0.000000E+00 -6.548811E+18  5.000000E-01 -4.980238E-12  7.488744E+17 -1.143527E-01
    781  5.4324384292802175E-01  4.5853278342063789E+09  1.9174506948473301E+07  7.520621E+17 -6.476204E+18  0.000000E+00 -6.476204E+18  5.000000E-01 -4.980238E-12  7.434353E+17 -1.147949E-01
    782  5.4324748615224361E-01  4.5870068655578642E+09  1.9174324547550831E+07  7.520390E+17 -6.412153E+18  0.000000E+00 -6.412153E+18  5.000000E-01 -4.981127E-12  7.388115E+17 -1.152205E-01
    783  5.4325093447380135E-01  4.5885960732631454E+09  1.9174151904585477E+07  7.520173E+17 -6.355748E+18  0.000000E+00 -6.355748E+18  5.000000E-01 -4.982015E-12  7.349259E+17 -1.156317E-01
    784  5.4325421858591594E-01  4.5901096027267170E+09  1.9173987482896686E+07  7.519968E+17 -6.305877E+18  0.000000E+00 -6.305877E+18  5.000000E-01 -4.982015E-12  7.316729E+17 -1.160303E-01
    785  5.4325736630925592E-01  4.5915602754967089E+09  1.9173829889620531E+07  7.519771E+17 -6.261626E+18  0.000000E+00 -6.261626E+18  5.000000E-01 -4.982459E-12  7.289734E+17 -1.164192E-01
    786  5.4326040209067217E-01  4.5929593582497149E+09  1.9173677900805946E+07  7.519583E+17 -6.221932E+18  0.000000E+00 -6.221932E+18  5.000000E-01 -4.983791E-12  7.267217E+17 -1.168000E-01
    787  5.4326334684420441E-01  4.5943164895163994E+09  1.9173530469374876E+07  7.519401E+17 -6.186030E+18  0.000000E+00 -6.186030E+18  5.000000E-01 -4.983125E-12  7.248499E+17 -1.171753E-01
    788  5.4326621530430086E-01  4.5956384598753805E+09  1.9173386857635442E+07  7.519224E+17 -6.152814E+18  0.000000E+00 -6.152814E+18  5.000000E-01 -4.983569E-12  7.232451E+17 -1.175470E-01
    789  5.4326901549616147E-01  4.5969289678534298E+09  1.9173246663799606E+07  7.519052E+17 -6.121301E+18  0.000000E+00 -6.121301E+18  5.000000E-01 -4.982237E-12  7.218059E+17 -1.179171E-01
    790  5.4327175489604740E-01  4.5981914589911242E+09  1.9173109513562404E+07  7.518885E+17 -6.091332E+18  0.000000E+00 -6.091332E+18  5.000000E-01 -4.982903E-12  7.205188E+17 -1.182859E-01
    791  5.4327444035849615E-01  4.5994290922989044E+09  1.9172975063745953E+07  7.518721E+17 -6.062728E+18  0.000000E+00 -6.062728E+18  5.000000E-01 -4.983125E-12  7.193672E+17 -1.186540E-01
    792  5.4327707808410408E-01  4.6006447254092026E+09  1.9172843003912460E+07  7.518562E+17 -6.035315E+18  0.000000E+00 -6.035315E+18  5.000000E-01 -4.982903E-12  7.183350E+17 -1.190220E-01
    793  5.4327967361558827E-01  4.6018409127614832E+09  1.9172713056561384E+07  7.518405E+17 -6.009012E+18  0.000000E+00 -6.009012E+18  5.000000E-01 -4.983569E-12  7.174187E+17 -1.193905E-01
    794  5.4328223186059810E-01  4.6030199161153021E+09  1.9172584975987341E+07  7.518251E+17 -6.295726E+18  0.000000E+00 -6.295726E+18  5.000000E-01 -4.981349E-12  7.497008E+17 -1.190809E-01
    795  5.4328658879087977E-01  4.6050278689871731E+09  1.9172366842802525E+07  7.517990E+17 -6.229258E+18  0.000000E+00 -6.229258E+18  5.000000E-01 -4.981793E-12  7.461815E+17 -1.197866E-01
    796  5.4329067852929602E-01  4.6069126827131758E+09  1.9172162086791266E+07  7.517746E+17 -6.149756E+18  0.000000E+00 -6.149756E+18  5.000000E-01 -4.983125E-12  7.408519E+17 -1.204685E-01
    797  5.4329452205069362E-01  4.6086840238477516E+09  1.9171969657831155E+07  7.517519E+17 -6.076959E+18  0.000000E+00 -6.076959E+18  5.000000E-01 -4.984679E-12  7.361014E+17 -1.211299E-01
    798  5.4329814330007686E-01  4.6103529277844152E+09  1.9171788357096482E+07  7.517306E+17 -6.011448E+18  0.000000E+00 -6.011448E+18  5.000000E-01 -4.984235E-12  7.319954E+17 -1.217669E-01
    799  5.4330156744498315E-01  4.6119309933383226E+09  1.9171616924554441E+07  7.517105E+17 -5.952781E+18  0.000000E+00 -5.952781E+18  5.000000E-01 -4.983569E-12  7.285043E+17 -1.223805E-01
    800  5.4330481957544108E-01  4.6134297836036100E+09  1.9171454104052763E+07  7.516916E+17 -5.900310E+18  0.000000E+00 -5.900310E+18  5.000000E-01 -4.982681E-12  7.255753E+17 -1.229724E-01
    801  5.4330792370215086E-01  4.6148603642506752E+09  1.9171298693476625E+07  7.516735E+17 -5.853343E+18  0.000000E+00 -5.853343E+18  5.000000E-01 -4.982681E-12  7.231516E+17 -1.235451E-01
    802  5.4331090205306665E-01  4.6162329793462038E+09  1.9171149579965789E+07  7.516563E+17 -5.811200E+18  0.000000E+00 -5.811200E+18  5.000000E-01 -4.982681E-12  7.211769E+17 -1.241012E-01
    803  5.4331377463447583E-01  4.6175568490703831E+09  1.9171005761889547E+07  7.516398E+17 -5.773164E+18  0.000000E+00 -5.773164E+18  5.000000E-01 -4.983125E-12  7.195876E+17 -1.246435E-01
    804  5.4331655902302634E-01  4.6188400738697119E+09  1.9170866359259017E+07  7.516239E+17 -5.738599E+18  0.000000E+00 -5.738599E+18  5.000000E-01 -4.980905E-12  7.183279E+17 -1.251748E-01
    805  5.4331927033928262E-01  4.6200896222699404E+09  1.9170730615051102E+07  7.516084E+17 -5.706994E+18  0.000000E+00 -5.706994E+18  5.000000E-01 -4.981349E-12  7.173564E+17 -1.256978E-01
    806  5.4332192134164370E-01  4.6213113741594887E+09  1.9170597890506390E+07  7.515933E+17 -5.677692E+18  0.000000E+00 -5.677692E+18  5.000000E-01 -4.980016E-12  7.166065E+17 -1.262144E-01
    807  5.4332452263123521E-01  4.6225102152168760E+09  1.9170467654871080E+07  7.515786E+17 -5.650386E+18  0.000000E+00 -5.650386E+18  5.000000E-01 -4.980238E-12  7.160576E+17 -1.267272E-01
    808  5.4332708196420820E-01  4.6236897199738884E+09  1.9170339519827295E+07  7.515642E+17 -5.624481E+18  0.000000E+00 -5.624481E+18  5.000000E-01 -4.980460E-12  7.156476E+17 -1.272380E-01
    809  5.4332960280348230E-01  4.6248514843659544E+09  1.9170213312001206E+07  7.515500E+17 -5.599417E+18  0.000000E+00 -5.599417E+18  5.000000E-01 -4.979794E-12  7.153211E+17 -1.277492E-01
    810  5.4333208841129388E-01  4.6259970118407907E+09  1.9170088868066352E+07  7.515361E+17 -5.575098E+18  0.000000E+00 -5.575098E+18  5.000000E-01 -4.980460E-12  7.150687E+17 -1.282612E-01
    811  5.4333454183086960E-01  4.6271277049124012E+09  1.9169966035661161E+07  7.515224E+17 -5.551543E+18  0.000000E+00 -5.551543E+18  5.000000E-01 -4.979794E-12  7.148969E+17 -1.287745E-01
    812  5.4333696588665303E-01  4.6282448652655058E+09  1.9169844673377618E+07  7.515090E+17 -5.528555E+18  0.000000E+00 -5.528555E+18  5.000000E-01 -4.978906E-12  7.147818E+17 -1.292891E-01
    813  5.4333936317644127E-01  4.6293496901315937E+09  1.9169724651154947E+07  7.514957E+17 -5.506166E+18  0.000000E+00 -5.506166E+18  5.000000E-01 -4.979350E-12  7.147315E+17 -1.298056E-01
    814  5.4334173607970815E-01  4.6304432761247978E+09  1.9169605849862888E+07  7.514826E+17 -5.484314E+18  0.000000E+00 -5.484314E+18  5.000000E-01 -4.978462E-12  7.147405E+17 -1.303245E-01
    815  5.4334408676691959E-01  4.6315266235350008E+09  1.9169488160835341E+07  7.514697E+17 -5.462970E+18  0.000000E+00 -5.462970E+18  5.000000E-01 -4.977574E-12  7.148082E+17 -1.308461E-01
    816  5.4334641721208954E-01  4.6326006421144190E+09  1.9169371485241722E+07  7.514569E+17 -5.442025E+18  0.000000E+00 -5.442025E+18  5.000000E-01 -4.979350E-12  7.149217E+17 -1.313705E-01
    817  5.4334872920109500E-01  4.6336661549096985E+09  1.9169255733670682E+07  7.514443E+17 -5.421487E+18  0.000000E+00 -5.421487E+18  5.000000E-01 -4.978240E-12  7.150854E+17 -1.318984E-01
    818  5.4335102434935101E-01  4.6347239064076748E+09  1.9169140825245176E+07  7.514318E+17 -5.401302E+18  0.000000E+00 -5.401302E+18  5.000000E-01 -4.977796E-12  7.152937E+17 -1.324299E-01
    819  5.4335330411489235E-01  4.6357745685642853E+09  1.9169026686967529E+07  7.514195E+17 -5.381419E+18  0.000000E+00 -5.381419E+18  5.000000E-01 -4.977796E-12  7.155417E+17 -1.329653E-01
    820  5.4335556981310673E-01  4.6368187475945282E+09  1.9168913252981812E+07  7.514072E+17 -5.361881E+18  0.000000E+00 -5.361881E+18  5.000000E-01 -4.977130E-12  7.158379E+17 -1.335050E-01
    821  5.4335782263343280E-01  4.6378569916680136E+09  1.9168800463737834E+07  7.513951E+17 -5.342587E+18  0.000000E+00 -5.342587E+18  5.000000E-01 -4.976686E-12  7.161695E+17 -1.340492E-01
    822  5.4336006365022416E-01  4.6388897959157791E+09  1.9168688265447218E+07  7.513831E+17 -5.323521E+18  0.000000E+00 -5.323521E+18  5.000000E-01 -4.976686E-12  7.165362E+17 -1.345982E-01
    823  5.4336229383331913E-01  4.6399176073015146E+09  1.9168576609554242E+07  7.513712E+17 -5.304666E+18  0.000000E+00 -5.304666E+18  5.000000E-01 -4.976464E-12  7.169372E+17 -1.351522E-01
    824  5.4336451406218300E-01  4.6409408311392183E+09  1.9168465452027775E+07  7.513594E+17 -5.286034E+18  0.000000E+00 -5.286034E+18  5.000000E-01 -4.975798E-12  7.173753E+17 -1.357114E-01
    825  5.4336672513744155E-01  4.6419598364085960E+09  1.9168354752783850E+07  7.513476E+17 -5.267551E+18  0.000000E+00 -5.267551E+18  5.000000E-01 -4.975576E-12  7.178417E+17 -1.362762E-01
    826  5.4336892778621571E-01  4.6429749582135944E+09  1.9168244475418579E+07  7.513360E+17 -5.249224E+18  0.000000E+00 -5.249224E+18  5.000000E-01 -4.975576E-12  7.183385E+17 -1.368466E-01
    827  5.4337112267477894E-01  4.6439865036157618E+09  1.9168134586574446E+07  7.513244E+17 -5.231069E+18  0.000000E+00 -5.231069E+18  5.000000E-01 -4.975353E-12  7.188688E+17 -1.374229E-01
    828  5.4337331041787451E-01  4.6449947559282103E+09  1.9168025055473842E+07  7.513129E+17 -5.213031E+18  0.000000E+00 -5.213031E+18  5.000000E-01 -4.975798E-12  7.194263E+17 -1.380054E-01
    829  5.4337549158168841E-01  4.6459999760857515E+09  1.9167915853770219E+07  7.513015E+17 -5.195153E+18  0.000000E+00 -5.195153E+18  5.000000E-01 -4.975798E-12  7.200175E+17 -1.385941E-01
    830  5.4337766669556997E-01  4.6470024080465078E+09  1.9167806954961274E+07  7.512901E+17 -5.177367E+18  0.000000E+00 -5.177367E+18  5.000000E-01 -4.975353E-12  7.206341E+17 -1.391893E-01
    831  5.4337983625265340E-01  4.6480022790783424E+09  1.9167698334357854E+07  7.512788E+17 -5.159696E+18  0.000000E+00 -5.159696E+18  5.000000E-01 -4.975353E-12  7.212799E+17 -1.397912E-01
    832  5.4338200071825293E-01  4.6489998036278925E+09  1.9167589968663633E+07  7.512676E+17 -5.142098E+18  0.000000E+00 -5.142098E+18  5.000000E-01 -4.976686E-12  7.219499E+17 -1.403999E-01
    833  5.4338416053328908E-01  4.6499951848996105E+09  1.9167481835803568E+07  7.512565E+17 -5.124609E+18  0.000000E+00 -5.124609E+18  5.000000E-01 -4.977130E-12  7.226497E+17 -1.410156E-01
    834  5.4338631612095012E-01  4.6509886179257832E+09  1.9167373914590407E+07  7.512454E+17 -5.107247E+18  0.000000E+00 -5.107247E+18  5.000000E-01 -4.975798E-12  7.233825E+17 -1.416384E-01
    835  5.4338846789135586E-01  4.6519802917159290E+09  1.9167266184491172E+07  7.512343E+17 -5.089884E+18  0.000000E+00 -5.089884E+18  5.000000E-01 -4.975576E-12  7.241314E+17 -1.422687E-01
    836  5.4339061624037399E-01  4.6529703887112560E+09  1.9167158625686437E+07  7.512234E+17 -5.072589E+18  0.000000E+00 -5.072589E+18  5.000000E-01 -4.974243E-12  7.249063E+17 -1.429066E-01
    837  5.4339276155552618E-01  4.6539590875066061E+09  1.9167051218774613E+07  7.512124E+17 -5.055389E+18  0.000000E+00 -5.055389E+18  5.000000E-01 -4.974465E-12  7.257119E+17 -1.435521E-01
    838  5.4339490422131798E-01  4.6549465653067894E+09  1.9166943944505129E+07  7.512016E+17 -5.038288E+18  0.000000E+00 -5.038288E+18  5.000000E-01 -4.974243E-12  7.265493E+17 -1.442056E-01
    839  5.4339704462388394E-01  4.6559330000673752E+09  1.9166836783545848E+07  7.511907E+17 -5.021182E+18  0.000000E+00 -5.021182E+18  5.000000E-01 -4.974465E-12  7.274045E+17 -1.448672E-01
    840  5.4339918314968128E-01  4.6569185698926249E+09  1.9166729716548480E+07  7.511800E+17 -5.004170E+18  0.000000E+00 -5.004170E+18  5.000000E-01 -4.976242E-12  7.282920E+17 -1.455370E-01
    841  5.4340132019178966E-01  4.6579034559388618E+09  1.9166622723833185E+07  7.511692E+17 -4.987122E+18  0.000000E+00 -4.987122E+18  5.000000E-01 -4.976020E-12  7.291946E+17 -1.462155E-01
    842  5.4340345614767460E-01  4.6588878413836784E+09  1.9166515785500530E+07  7.511585E+17 -4.970193E+18  0.000000E+00 -4.970193E+18  5.000000E-01 -4.977796E-12  7.301341E+17 -1.469026E-01
    843  5.4340559143156175E-01  4.6598719171288204E+09  1.9166408880811982E+07  7.511479E+17 -4.953272E+18  0.000000E+00 -4.953272E+18  5.000000E-01 -4.978462E-12  7.310960E+17 -1.475986E-01
    844  5.4340772647247160E-01  4.6608558808944387E+09  1.9166301988288283E+07  7.511373E+17 -4.936415E+18  0.000000E+00 -4.936415E+18  5.000000E-01 -4.979128E-12  7.320888E+17 -1.483037E-01
    845  5.4340986172039174E-01  4.6618399400636768E+09  1.9166195085400451E+07  7.511267E+17 -4.919584E+18  0.000000E+00 -4.919584E+18  5.000000E-01 -4.979572E-12  7.331078E+17 -1.490182E-01
    846  5.4341199764972614E-01  4.6628243132723026E+09  1.9166088148397073E+07  7.511162E+17 -4.902857E+18  0.000000E+00 -4.902857E+18  5.000000E-01 -4.978240E-12  7.341645E+17 -1.497422E-01
    847  5.4341413476752742E-01  4.6638092342026806E+09  1.9165981151892152E+07  7.511057E+17 -4.886132E+18  0.000000E+00 -4.886132E+18  5.000000E-01 -4.979128E-12  7.352458E+17 -1.504760E-01
    848  5.4341627337470222E-01  4.6647948415318823E+09  1.9165874080820560E+07  7.510952E+17 -4.869367E+18  0.000000E+00 -4.869367E+18  5.000000E-01 -4.978906E-12  7.363475E+17 -1.512204E-01
    849  5.4341841205581998E-01  4.6657804829387426E+09  1.9165767006046955E+07  7.510848E+17 -4.852410E+18  0.000000E+00 -4.852410E+18  5.000000E-01 -4.979794E-12  7.374547E+17 -1.519770E-01
    850  5.4342054969491593E-01  4.6667656441151352E+09  1.9165659983442999E+07  7.510744E+17 -4.835215E+18  0.000000E+00 -4.835215E+18  5.000000E-01 -4.978906E-12  7.385583E+17 -1.527457E-01
    851  5.4342268541709371E-01  4.6677499218527040E+09  1.9165553056811079E+07  7.510640E+17 -4.817823E+18  0.000000E+00 -4.817823E+18  5.000000E-01 -4.979572E-12  7.396613E+17 -1.535260E-01
    852  5.4342481853597679E-01  4.6687329998251371E+09  1.9165446260515183E+07  7.510537E+17 -4.800366E+18  0.000000E+00 -4.800366E+18  5.000000E-01 -4.980016E-12  7.407799E+17 -1.543174E-01
    853  5.4342694850654460E-01  4.6697146268519974E+09  1.9165339621842202E+07  7.510435E+17 -4.782737E+18  0.000000E+00 -4.782737E+18  5.000000E-01 -4.978684E-12  7.418982E+17 -1.551200E-01
    854  5.4342907490719361E-01  4.6706946086313448E+09  1.9165233161900043E+07  7.510333E+17 -4.765035E+18  0.000000E+00 -4.765035E+18  5.000000E-01 -4.980238E-12  7.430285E+17 -1.559335E-01
    855  5.4343119740613444E-01  4.6716727922533560E+09  1.9165126897300016E+07  7.510232E+17 -4.747269E+18  0.000000E+00 -4.747269E+18  5.000000E-01 -4.979350E-12  7.441709E+17 -1.567577E-01
    856  5.4343331574434983E-01  4.6726490583462734E+09  1.9165020841010019E+07  7.510131E+17 -4.729447E+18  0.000000E+00 -4.729447E+18  5.000000E-01 -4.980683E-12  7.453258E+17 -1.575926E-01
    857  5.4343542972416159E-01  4.6736233158073015E+09  1.9164915002926972E+07  7.510031E+17 -4.711555E+18  0.000000E+00 -4.711555E+18  5.000000E-01 -4.982015E-12  7.464908E+17 -1.584383E-01
    858  5.4343753919430671E-01  4.6745954949247494E+09  1.9164809390623979E+07  7.509932E+17 -4.693676E+18  0.000000E+00 -4.693676E+18  5.000000E-01 -4.981793E-12  7.476765E+17 -1.592944E-01
    859  5.4343964403940737E-01  4.6755655425251198E+09  1.9164704009877522E+07  7.509833E+17 -4.675705E+18  0.000000E+00 -4.675705E+18  5.000000E-01 -4.981571E-12  7.488683E+17 -1.601616E-01
    860  5.4344174417740865E-01  4.6765334207922430E+09  1.9164598864795741E+07  7.509735E+17 -4.657679E+18  0.000000E+00 -4.657679E+18  5.000000E-01 -4.979794E-12  7.500711E+17 -1.610397E-01
    861  5.4344383955004627E-01  4.6774991028742027E+09  1.9164493958295688E+07  7.509637E+17 -4.639657E+18  0.000000E+00 -4.639657E+18  5.000000E-01 -4.979572E-12  7.512925E+17 -1.619285E-01
    862  5.4344593011874331E-01  4.6784625709922800E+09  1.9164389292308748E+07  7.509540E+17 -4.621572E+18  0.000000E+00 -4.621572E+18  5.000000E-01 -4.982459E-12  7.525232E+17 -1.628284E-01
    863  5.4344801586205171E-01  4.6794238152618313E+09  1.9164284867908731E+07  7.509444E+17 -4.603503E+18  0.000000E+00 -4.603503E+18  5.000000E-01 -4.981571E-12  7.537739E+17 -1.637392E-01
    864  5.4345009676800970E-01  4.6803828301701078E+09  1.9164180685694516E+07  7.509348E+17 -4.585346E+18  0.000000E+00 -4.585346E+18  5.000000E-01 -4.980905E-12  7.550300E+17 -1.646615E-01
    865  5.4345217283826630E-01  4.6813396164770813E+09  1.9164076745583545E+07  7.509253E+17 -4.567199E+18  0.000000E+00 -4.567199E+18  5.000000E-01 -4.982015E-12  7.563052E+17 -1.655950E-01
    866  5.4345424408234899E-01  4.6822941785736294E+09  1.9163973047098812E+07  7.509158E+17 -4.548979E+18  0.000000E+00 -4.548979E+18  5.000000E-01 -4.982015E-12  7.575877E+17 -1.665402E-01
    867  5.4345631051842480E-01  4.6832465248322821E+09  1.9163869589330774E+07  7.509064E+17 -4.530750E+18  0.000000E+00 -4.530750E+18  5.000000E-01 -4.981571E-12  7.588865E+17 -1.674969E-01
    868  5.4345837216719861E-01  4.6841966647951775E+09  1.9163766371242825E+07  7.508971E+17 -4.512510E+18  0.000000E+00 -4.512510E+18  5.000000E-01 -4.982681E-12  7.602011E+17 -1.684652E-01
    869  5.4346042905487779E-01  4.6851446105403519E+09  1.9163663391522869E+07  7.508878E+17 -4.494258E+18  0.000000E+00 -4.494258E+18  5.000000E-01 -4.983125E-12  7.615313E+17 -1.694454E-01
    870  5.4346248120972240E-01  4.6860903750918522E+09  1.9163560648756046E+07  7.508786E+17 -4.475912E+18  0.000000E+00 -4.475912E+18  5.000000E-01 -4.982237E-12  7.628661E+17 -1.704381E-01
    871  5.4346452866539063E-01  4.6870339739615307E+09  1.9163458141257230E+07  7.508694E+17 -4.457602E+18  0.000000E+00 -4.457602E+18  5.000000E-01 -4.981793E-12  7.642230E+17 -1.714426E-01
    872  5.4346657145600474E-01  4.6879754228751135E+09  1.9163355867318068E+07  7.508603E+17 -4.439204E+18  0.000000E+00 -4.439204E+18  5.000000E-01 -4.981793E-12  7.655852E+17 -1.724600E-01
