   20  43 -8.154295E-12 ca43 
   20  44 -1.568496E-13 ca44 
   20  45 -2.743710E-17 ca45 
   20  46 -2.239804E-20 ca46 
   20  47 -1.089863E-24 ca47 
   20  48 -8.011751E-28 ca48 
   20  49  3.848737E-29 ca49 
   21  40  1.198673E-12 sc40 
   21  41  1.919368E-07 sc41 
   21  42  5.241082E-08 sc42 
   21  43  2.148565E-07 sc43 
   21  44 -6.102451E-10 sc44 
   21  45 -1.641560E-10 sc45 
   21  46 -2.258096E-14 sc46 
   21  47 -1.652308E-16 sc47 
   21  48 -2.894918E-20 sc48 
   21  49 -2.348837E-22 sc49 
   21  50 -7.740743E-30 sc50 
   21  51  4.175849E-29 sc51 
   22  41  2.959007E-17 ti41 
   22  42  1.318005E-10 ti42 
   22  43  5.083384E-09 ti43 
   22  44  1.244213E-04 ti44 
   22  45 -1.248286E-06 ti45 
   22  46  5.201950E-06 ti46 
   22  47 -2.092662E-10 ti47 
   22  48  6.346802E-11 ti48 
   22  49 -9.017284E-14 ti49 
   22  50 -6.696797E-16 ti50 
   22  51 -1.262614E-21 ti51 
   22  52 -7.881316E-27 ti52 
   22  53  4.189716E-29 ti53 
   23  43  3.617447E-18 v43  
   23  44  7.359507E-15 v44  
   23  45  1.302968E-08 v45  
   23  46  3.684769E-08 v46  
   23  47  1.018952E-05 v47  
   23  48  1.277354E-09 v48  
   23  49 -1.257268E-08 v49  
   23  50 -7.270779E-11 v50  
   23  51 -3.662726E-12 v51  
   23  52 -4.847290E-17 v52  
   23  53 -3.041221E-21 v53  
   23  54 -6.204079E-28 v54  
   23  55  4.530475E-29 v55  
   24  44 -1.708084E-22 cr44 
   24  45  3.149934E-19 cr45 
   24  46  1.001130E-10 cr46 
   24  47  1.841552E-08 cr47 
   24  48  1.678901E-03 cr48 
   24  49  2.660852E-04 cr49 
   24  50  1.303878E-03 cr50 
   24  51  2.653486E-06 cr51 
   24  52  6.669928E-07 cr52 
   24  53 -1.930555E-11 cr53 
   24  54  2.065650E-14 cr54 
   24  55 -2.569704E-20 cr55 
   24  56 -3.342564E-25 cr56 
   24  57  4.354356E-29 cr57 
   24  58  4.781984E-29 cr58 
   25  46 -5.053094E-25 mn46 
   25  47  9.346755E-17 mn47 
   25  48  9.316944E-12 mn48 
   25  49  2.176244E-07 mn49 
   25  50  6.069664E-06 mn50 
   25  51  1.976920E-03 mn51 
   25  52  6.908178E-05 mn52 
   25  53  7.893873E-05 mn53 
   25  54  5.556819E-08 mn54 
   25  55 -7.495001E-11 mn55 
   25  56 -7.085281E-16 mn56 
   25  57 -4.898910E-20 mn57 
   25  58 -3.744489E-26 mn58 
   25  59  5.418116E-29 mn59 
   25  60  4.434814E-29 mn60 
   25  61  4.985679E-29 mn61 
   26  47  1.896404E-29 fe47 
   26  48 -8.082454E-22 fe48 
   26  49  4.133002E-16 fe49 
   26  50  4.025563E-10 fe50 
   26  51  6.392002E-07 fe51 
   26  52  3.870477E-02 fe52 
   26  53  8.088501E-03 fe53 
   26  54  9.659429E-02 fe54 
   26  55  2.261707E-04 fe55 
   26  56  1.013342E-05 fe56 
   26  57 -1.198747E-10 fe57 
   26  58  1.607187E-13 fe58 
   26  59 -7.746258E-19 fe59 
   26  60 -3.923459E-23 fe60 
   26  61  4.180509E-29 fe61 
   26  62  5.884048E-29 fe62 
   26  63  4.428406E-29 fe63 
   27  50 -1.575048E-22 co50 
   27  51  1.541050E-14 co51 
   27  52  5.251827E-12 co52 
   27  53  7.842339E-07 co53 
   27  54  1.130504E-04 co54 
   27  55  8.411152E-02 co55 
   27  56  8.967426E-04 co56 
   27  57  1.338678E-04 co57 
   27  58  5.235033E-08 co58 
   27  59  1.024052E-10 co59 
   27  60 -1.519033E-15 co60 
   27  61 -4.035261E-19 co61 
   27  62 -1.044964E-24 co62 
   27  63  3.328192E-30 co63 
   27  64  4.862736E-29 co64 
   27  65  5.383471E-29 co65 
   28  51 -7.159935E-28 ni51 
   28  52  5.395562E-20 ni52 
   28  53  7.291988E-16 ni53 
   28  54  6.299433E-10 ni54 
   28  55  3.487053E-06 ni55 
   28  56  7.319629E-01 ni56 
   28  57  3.103332E-02 ni57 
   28  58  2.458685E-02 ni58 
   28  59  2.587857E-05 ni59 
   28  60  2.021974E-06 ni60 
   28  61  1.551815E-10 ni61 
   28  62  1.290615E-12 ni62 
   28  63 -2.147953E-18 ni63 
   28  64 -1.530349E-21 ni64 
   28  65 -1.035461E-27 ni65 
   28  66  5.861255E-29 ni66 
   28  67  5.188773E-29 ni67 
   29  55  6.402458E-18 cu55 
   29  56  1.038180E-13 cu56 
   29  57  6.786715E-07 cu57 
   29  58  6.400227E-06 cu58 
   29  59  9.789735E-05 cu59 
   29  60  2.067655E-06 cu60 
   29  61  4.678082E-07 cu61 
   29  62  5.974292E-10 cu62 
   29  63  5.659378E-12 cu63 
   29  64 -3.970103E-16 cu64 
   29  65 -8.839183E-19 cu65 
   29  66 -1.790502E-24 cu66 
   29  67 -3.393248E-28 cu67 
   29  68  5.241829E-29 cu68 
   29  69  5.755148E-29 cu69 
   30  57  4.635295E-20 zn57 
   30  58  1.259551E-11 zn58 
   30  59  2.211153E-09 zn59 
   30  60  4.120401E-06 zn60 
   30  61  5.180772E-07 zn61 
   30  62  9.697902E-07 zn62 
   30  63 -5.123921E-10 zn63 
   30  64 -2.537625E-10 zn64 
   30  65 -1.691601E-13 zn65 
   30  66  2.205009E-16 zn66 
   30  67 -2.008482E-20 zn67 
   30  68 -4.062004E-23 zn68 
   30  69  2.693045E-29 zn69 
   30  70  6.414635E-29 zn70 
   30  71  5.328747E-29 zn71 
   30  72  6.023741E-29 zn72 
   31  59  2.539809E-21 ga59 
   31  60  3.531623E-17 ga60 
   31  61  5.254484E-13 ga61 
   31  62  2.237845E-10 ga62 
   31  63  2.204744E-09 ga63 
   31  64  1.707898E-11 ga64 
   31  65 -1.057843E-11 ga65 
   31  66 -4.419390E-14 ga66 
   31  67 -1.443503E-15 ga67 
   31  68 -3.735826E-19 ga68 
   31  69 -2.548133E-21 ga69 
   31  70 -1.367917E-26 ga70 
   31  71  5.370623E-29 ga71 
   31  72  5.512991E-29 ga72 
   31  73  6.495140E-29 ga73 
   31  74  5.757886E-29 ga74 
   31  75  6.269266E-29 ga75 
   32  62  6.617274E-18 ge62 
   32  63  1.175506E-13 ge63 
   32  64  3.982631E-11 ge64 
   32  65 -2.925182E-13 ge65 
   32  66 -1.232868E-11 ge66 
   32  67 -1.023109E-13 ge67 
   32  68 -2.031901E-14 ge68 
   32  69 -2.608739E-17 ge69 
   32  70 -6.263846E-19 ge70 
   32  71 -5.430549E-23 ge71 
   32  72 -2.764466E-25 ge72 
   32  73  5.923727E-29 ge73 
   32  74  6.025212E-29 ge74 
   32  75  5.928838E-29 ge75 
   32  76  6.856840E-29 ge76 
   32  77  5.871319E-29 ge77 
   32  78  6.542058E-29 ge78 
   33  65  1.281040E-17 as65 
   33  66  2.698763E-16 as66 
   33  67 -6.456634E-16 as67 
   33  68 -1.466172E-16 as68 
   33  69 -1.511079E-16 as69 
   33  70 -1.346257E-18 as70 
   33  71 -2.875248E-19 as71 
   33  72 -9.433408E-23 as72 
   33  73 -2.428261E-24 as73 
   33  74 -8.334083E-29 as74 
   33  75  6.472399E-29 as75 
   33  76  6.225188E-29 as76 
   33  77  6.296417E-29 as77 
   33  78  6.019475E-29 as78 
   33  79  6.650560E-29 as79 
   34  67  2.256851E-19 se67 
   34  68 -7.114525E-18 se68 
   34  69 -2.921704E-18 se69 
   34  70 -1.908908E-17 se70 
   34  71 -5.106700E-18 se71 
   34  72 -3.528246E-18 se72 
   34  73 -2.342956E-21 se73 
   34  74  7.897399E-22 se74 
   34  75 -1.341814E-25 se75 
   34  76 -8.194400E-27 se76 
   34  77  6.220929E-29 se77 
   34  78  6.177641E-29 se78 
   34  79  6.384473E-29 se79 
   34  80  7.141656E-29 se80 
   34  81  6.419668E-29 se81 
   34  82  7.581779E-29 se82 
   34  83  6.125896E-29 se83 
   35  68 -1.178536E-26 br68 
   35  69  2.605175E-23 br69 
   35  70 -3.365043E-23 br70 
   35  71 -1.805496E-20 br71 
   35  72 -1.773272E-21 br72 
   35  73 -3.905557E-21 br73 
   35  74 -1.416264E-22 br74 
   35  75  9.768417E-23 br75 
   35  76 -1.229641E-25 br76 
   35  77 -3.679105E-26 br77 
