# L1 Error for e-6 with reference to e-8 for each species (sorted by error)
# L1_Error    Species
3.06000000e-13    c13
3.01000000e-13    f17
2.57400000e-13    zn58
2.50000000e-13    fe60
2.50000000e-13    zn69
2.17300000e-13    kr75
2.12300000e-13    ca47
1.99700000e-13    br72
1.92000000e-13    cr56
1.80000000e-13    he3
1.43500000e-13    cr46
1.34800000e-13    kr79
1.33500000e-13    ti42
1.20900000e-13    co52
1.14700000e-13    ga71
1.12600000e-13    h3
1.04700000e-13    rb79
1.03800000e-13    ne22
9.14000000e-14    mg27
7.92000000e-14    as74
7.85000000e-14    co63
7.26700000e-14    kr74
6.99600000e-14    as65
6.10000000e-14    se68
6.00000000e-14    na21
5.90000000e-14    cl39
5.80000000e-14    ge73
4.80000000e-14    n15
4.60000000e-14    ca38
4.55000000e-14    cl32
4.19000000e-14    as75
4.17000000e-14    br71
4.00000000e-14    mn48
3.62000000e-14    ti52
3.30000000e-14    k44
3.17800000e-14    se77
3.06300000e-14    v44
2.90000000e-14    na24
2.87000000e-14    si26
2.61000000e-14    fe61
2.57000000e-14    br78
2.50000000e-14    o15
2.42100000e-14    kr80
2.34000000e-14    sc40
2.33000000e-14    cu56
2.13000000e-14    v54
2.12000000e-14    k36
1.99000000e-14    li6
1.90000000e-14    ar42
1.84100000e-14    br79
1.83000000e-14    s37
1.75900000e-14    rb77
1.66000000e-14    sr82
1.60000000e-14    f20
1.37000000e-14    f18
1.31300000e-14    kr81
1.27600000e-14    ca48
1.23400000e-14    rb82
1.15600000e-14    ni66
1.13700000e-14    ge62
1.10000000e-14    c11
1.06500000e-14    rb78
1.02200000e-14    zn70
9.90000000e-15    c14
9.41000000e-15    sr81
9.39000000e-15    cu68
8.70000000e-15    sc50
8.32000000e-15    sr80
8.30000000e-15    f19
7.86300000e-15    rb83
7.53000000e-15    ge74
7.02000000e-15    ga60
6.87700000e-15    kr73
6.80000000e-15    p35
5.53000000e-15    rb81
5.51000000e-15    o14
5.30600000e-15    ga72
5.28700000e-15    as76
4.52000000e-15    sr83
4.13400000e-15    se78
3.99800000e-15    y87
3.92700000e-15    y86
3.60800000e-15    br80
3.44000000e-15    mn59
3.35100000e-15    zr89
3.28000000e-15    p28
2.99200000e-15    y85
2.69000000e-15    na25
2.58000000e-15    ne19
2.39200000e-15    kr82
2.34800000e-15    k45
2.15200000e-15    sr79
2.10000000e-15    b9
2.05850000e-15    rb84
1.99900000e-15    mg28
1.90800000e-15    rb76
1.86000000e-15    y84
1.72000000e-15    rb80
1.64000000e-15    be7
1.58100000e-15    se67
1.44360000e-15    nb90
1.42000000e-15    b10
1.38900000e-15    br70
1.35900000e-15    zr88
1.27600000e-15    zr87
1.12600000e-15    cr57
1.09000000e-15    be9
1.08300000e-15    al30
1.05380000e-15    zr90
8.94000000e-16    b11
8.10800000e-16    nb89
7.72000000e-16    co51
7.60000000e-16    li7
7.46100000e-16    rb85
7.29000000e-16    co64
6.60000000e-16    mg22
6.40000000e-16    si33
5.53700000e-16    kr83
5.50000000e-16    cl31
5.48000000e-16    f21
5.42100000e-16    se79
5.13000000e-16    ar33
4.86800000e-16    br81
4.73000000e-16    k35
4.61100000e-16    sr78
4.11700000e-16    as77
4.06600000e-16    ge75
3.98700000e-16    mn47
3.67000000e-16    ca37
3.61000000e-16    kr72
3.50000000e-16    rb75
3.41000000e-16    sr84
3.34600000e-16    fe49
3.23700000e-16    nb88
3.08000000e-16    v55
3.06200000e-16    zr86
2.68800000e-16    zr85
2.56400000e-16    fe62
2.47000000e-16    al24
2.03100000e-16    ga73
1.97300000e-16    ti53
1.86700000e-16    ni53
1.82000000e-16    zn71
1.80700000e-16    s38
1.59200000e-16    ne23
1.53600000e-16    y82
1.49800000e-16    cl40
1.42200000e-16    y80
1.38400000e-16    cr45
1.24330000e-16    cu69
1.13000000e-16    y83
1.02500000e-16    ar43
9.82500000e-17    nb87
9.24600000e-17    mo90
8.70000000e-17    ne18
7.90500000e-17    ni67
7.87000000e-17    cu55
7.79000000e-17    o19
5.79000000e-17    s29
5.77000000e-17    sc51
5.16000000e-17    zn57
4.42100000e-17    kr84
4.31000000e-17    p27
4.25300000e-17    ti41
3.89700000e-17    sr77
3.41100000e-17    br69
3.09600000e-17    mo89
2.99900000e-17    ca49
2.45480000e-17    br82
2.09390000e-17    se80
2.02500000e-17    k46
1.94300000e-17    nb86
1.93200000e-17    ga59
1.91500000e-17    v43
1.70000000e-17    o18
1.59300000e-17    zr84
1.58800000e-17    mn60
1.48500000e-17    rb74
1.32000000e-17    y81
1.08410000e-17    ge76
8.93000000e-18    co65
7.94000000e-18    al31
7.67800000e-18    as78
6.45000000e-18    na20
5.45400000e-18    cr58
4.09100000e-18    nb85
3.86000000e-18    mo88
3.55900000e-18    ne24
3.53200000e-18    tc91
3.51210000e-18    kr85
3.24200000e-18    cl41
3.11500000e-18    si34
3.11000000e-18    na26
3.07000000e-18    sr76
2.35750000e-18    ga74
2.19600000e-18    si25
1.75700000e-18    zn72
1.73100000e-18    p36
1.49570000e-18    kr71
1.48000000e-18    y79
1.29730000e-18    br83
9.63800000e-19    fe63
8.69200000e-19    ar44
8.13100000e-19    mo87
7.47200000e-19    se81
6.68000000e-19    al23
6.26000000e-19    zr83
5.97300000e-19    tc90
4.89000000e-19    mg29
4.14000000e-19    n12
3.32100000e-19    k47
2.46100000e-19    ar32
2.33800000e-19    rb73
2.32880000e-19    as79
1.83200000e-19    ca36
1.66500000e-19    s39
1.54200000e-19    na19
1.51100000e-19    b8
1.25930000e-19    ge77
1.03000000e-19    zr82
9.49800000e-20    mn61
7.68200000e-20    kr86
7.57800000e-20    co50
7.47300000e-20    fe48
6.20400000e-20    ni52
5.58900000e-20    br68
4.89800000e-20    tc89
4.43000000e-20    ga75
3.37200000e-20    nb84
3.06000000e-20    zr81
2.81300000e-20    mo86
2.67900000e-20    mg21
2.46100000e-20    cr44
1.83900000e-20    y78
1.77400000e-20    mn46
1.75800000e-20    na27
1.59200000e-20    s28
1.20620000e-20    se82
1.17550000e-20    kr70
1.01200000e-20    zr80
7.51000000e-21    sr75
6.02700000e-21    cl42
5.07000000e-21    p37
2.80600000e-21    ar45
2.57900000e-21    ne17
1.32590000e-21    ge78
7.12400000e-22    s40
5.03500000e-22    nb82
4.68200000e-22    si24
4.31100000e-22    mo85
4.11000000e-22    nb83
3.44500000e-22    k48
2.96910000e-22    kr87
1.95000000e-22    y77
8.42500000e-23    se83
7.15000000e-23    mg20
6.35100000e-23    sr74
1.97400000e-23    cl43
1.72850000e-23    ar46
6.84800000e-24    fe47
5.16900000e-24    ni51
4.83500000e-24    kr69
3.62000000e-24    zr79
2.18900000e-24    al22
1.07640000e-24    p38
1.04670000e-24    mo84
3.78900000e-25    s41
3.34180000e-25    k49
2.45300000e-25    y76
2.64200000e-26    zr78
1.95100000e-26    mo83
8.78400000e-27    cl44
5.16600000e-28    y75
3.00400000e-28    si23
2.13820000e-28    s42
1.02090000e-29    cl45
