# L1 Error for e-4 with reference to e-8 for each species (sorted by error)
# L1_Error    Species
7.94000000e-16    zn69
7.84000000e-16    o14
7.80000000e-16    ca47
6.88000000e-16    cl39
6.59000000e-16    b9
5.60000000e-16    kr79
5.19000000e-16    br71
4.50000000e-16    p28
4.31200000e-16    ga71
4.30000000e-16    ge72
3.36100000e-16    ge73
3.25000000e-16    as65
2.95500000e-16    s37
2.85700000e-16    ga60
2.44000000e-16    v44
2.29230000e-16    sr82
2.23200000e-16    rb77
1.90000000e-16    li6
1.82620000e-16    sr80
1.79300000e-16    k44
1.63200000e-16    as75
1.56000000e-16    se68
1.54600000e-16    br78
1.54300000e-16    ti52
1.37600000e-16    kr80
1.33000000e-16    mg22
1.32000000e-16    sr81
1.13200000e-16    c14
1.07800000e-16    co51
9.69000000e-17    co63
9.46500000e-17    se77
8.83000000e-17    v54
8.80000000e-17    rb81
8.09000000e-17    cl31
7.47000000e-17    na25
7.13000000e-17    ar33
7.12000000e-17    p35
6.38000000e-17    be7
6.34800000e-17    rb78
5.95000000e-17    k35
5.73000000e-17    ar42
5.66200000e-17    o18
4.93000000e-17    ge62
4.60000000e-17    h3
3.80000000e-17    ca37
3.45000000e-17    br79
3.29000000e-17    rb80
3.24000000e-17    se67
3.21000000e-17    kr73
3.04000000e-17    al30
2.75600000e-17    ni53
2.74800000e-17    mg28
2.64000000e-17    o19
2.59200000e-17    sr79
2.55000000e-17    al24
2.45600000e-17    ne18
2.12000000e-17    be9
1.96500000e-17    sr83
1.71000000e-17    sr84
1.70300000e-17    ca48
1.45100000e-17    fe49
1.38000000e-17    kr81
1.23500000e-17    rb82
1.17470000e-17    ge74
1.09470000e-17    y83
1.05000000e-17    fe61
9.97000000e-18    zn70
9.80000000e-18    sc50
9.26000000e-18    ni66
9.20000000e-18    b10
8.10000000e-18    rb76
7.65800000e-18    sr78
5.95500000e-18    rb83
4.92200000e-18    se78
4.51600000e-18    y85
4.41600000e-18    si33
4.22200000e-18    cu68
4.16000000e-18    b11
4.09000000e-18    mn47
3.27300000e-18    zr86
3.22300000e-18    as76
2.98700000e-18    zr88
2.93900000e-18    ga72
2.88000000e-18    br70
2.50000000e-18    y80
2.22900000e-18    cu55
2.04550000e-18    br80
2.00000000e-18    s29
1.98500000e-18    zr87
1.63500000e-18    ti41
1.55270000e-18    kr82
1.46000000e-18    rb75
1.30100000e-18    y86
1.28300000e-18    kr72
1.25600000e-18    ne23
1.16000000e-18    zn57
1.04300000e-18    y87
9.71000000e-19    k45
9.48000000e-19    y82
9.26800000e-19    y81
7.44000000e-19    li7
6.55100000e-19    rb84
6.07000000e-19    cr45
5.42000000e-19    v43
5.19000000e-19    zr85
5.15400000e-19    na20
4.97300000e-19    nb89
4.61000000e-19    y84
3.44500000e-19    zr84
3.30400000e-19    zr90
2.49100000e-19    zr89
1.96000000e-19    s38
1.79000000e-19    co64
1.75600000e-19    sr77
1.46400000e-19    cl40
1.40840000e-19    mo90
1.36260000e-19    se79
1.24540000e-19    rb85
1.12990000e-19    kr83
1.08580000e-19    br81
1.06480000e-19    as77
1.03080000e-19    ge75
1.02000000e-19    cr57
1.01000000e-19    p27
9.82800000e-20    nb87
9.39000000e-20    nb90
9.28000000e-20    ga59
8.30800000e-20    zr83
6.78000000e-20    fe62
6.31000000e-20    si25
4.20100000e-20    ga73
4.00000000e-20    mn59
3.42000000e-20    ti53
3.27000000e-20    v55
2.68200000e-20    zr82
2.59800000e-20    zn71
2.16000000e-20    br69
1.58160000e-20    cu69
1.56300000e-20    nb88
1.50700000e-20    al31
1.31700000e-20    rb74
1.28100000e-20    al23
1.17850000e-20    mo89
1.06700000e-20    sr76
1.04900000e-20    ni67
9.50000000e-21    na26
8.68000000e-21    y79
8.09000000e-21    sc51
7.19000000e-21    n12
5.10710000e-21    kr84
4.87200000e-21    nb86
4.52000000e-21    ca49
3.13000000e-21    ne24
3.00000000e-21    ca36
2.74000000e-21    na19
2.62000000e-21    ni52
2.41000000e-21    ar43
2.31000000e-21    ar32
2.29430000e-21    se80
1.92100000e-21    mo88
1.73360000e-21    nb85
1.50720000e-21    br82
1.39000000e-21    kr71
1.32300000e-21    k46
1.27700000e-21    mn60
1.18700000e-21    si34
1.08660000e-21    ge76
1.06740000e-21    tc91
6.55000000e-22    p36
5.78700000e-22    co65
5.65000000e-22    mg21
4.92000000e-22    cr58
3.31000000e-22    br68
3.03890000e-22    as78
2.47500000e-22    mg29
2.46000000e-22    co50
1.66000000e-22    cl41
1.64000000e-22    fe48
1.31200000e-22    mo87
1.10000000e-22    rb73
1.02280000e-22    zn72
9.68000000e-23    zr81
9.39920000e-23    kr85
8.86400000e-23    ga74
8.50000000e-23    s28
6.06200000e-23    y78
5.54300000e-23    nb84
5.53000000e-23    ar44
4.66000000e-23    ne17
4.41900000e-23    tc90
3.52780000e-23    br83
3.23600000e-23    fe63
2.97900000e-23    nb83
2.91000000e-23    cr44
2.57000000e-23    mn46
2.27700000e-23    k47
1.88780000e-23    se81
1.15000000e-23    zr80
1.01720000e-23    mo86
8.63000000e-24    s39
4.94000000e-24    si24
4.66200000e-24    tc89
4.47830000e-24    as79
4.18000000e-24    sr75
2.02570000e-24    ge77
2.00000000e-24    b8
1.83700000e-24    mn61
1.19000000e-24    kr70
9.39760000e-25    kr86
8.46900000e-25    nb82
6.41600000e-25    ga75
6.13000000e-25    na27
2.62800000e-25    mg20
2.00500000e-25    p37
1.59400000e-25    cl42
1.41200000e-25    y77
1.20490000e-25    se82
5.74600000e-26    ar45
1.97200000e-26    s40
1.85300000e-26    sr74
1.67400000e-26    zr79
1.18300000e-26    mo85
7.60400000e-27    ge78
6.91000000e-27    kr69
5.68400000e-27    al22
3.30900000e-27    k48
2.70100000e-27    fe47
1.08000000e-27    ni51
5.18820000e-28    kr87
2.51100000e-28    mo84
1.61690000e-28    cl43
1.47720000e-28    ar46
1.13400000e-28    se83
8.33000000e-29    y76
3.04570000e-29    mo83
1.73500000e-29    zr78
6.64100000e-30    p38
2.23793556e-30    cl45
2.05381371e-30    s42
2.01741300e-30    cl44
1.46160000e-30    s41
7.15300000e-31    k49
1.38300000e-31    si23
9.92000000e-32    y75
