   20  46  2.345423E-23 ca46 
   20  47  7.687177E-29 ca47 
   20  48  3.155649E-30 ca48 
   20  49  2.220201E-30 ca49 
   21  40  4.017765E-12 sc40 
   21  41  4.971913E-07 sc41 
   21  42  4.187458E-08 sc42 
   21  43  1.279218E-07 sc43 
   21  44  1.657947E-10 sc44 
   21  45  8.002042E-12 sc45 
   21  46  7.247632E-16 sc46 
   21  47  1.794285E-18 sc47 
   21  48  4.173155E-23 sc48 
   21  49  2.620899E-26 sc49 
   21  50  1.791970E-30 sc50 
   21  51  1.711078E-30 sc51 
   22  41  2.857873E-16 ti41 
   22  42  4.161828E-10 ti42 
   22  43  4.918248E-09 ti43 
   22  44  1.692251E-04 ti44 
   22  45  1.039317E-06 ti45 
   22  46  1.543054E-06 ti46 
   22  47  6.930867E-10 ti47 
   22  48  1.538431E-11 ti48 
   22  49  5.915693E-16 ti49 
   22  50  1.895906E-18 ti50 
   22  51  2.204448E-25 ti51 
   22  52  3.187142E-30 ti52 
   22  53  1.938044E-30 ti53 
   23  43  3.198483E-17 v43  
   23  44  1.240632E-14 v44  
   23  45  2.552226E-08 v45  
   23  46  1.214335E-07 v46  
   23  47  8.305049E-06 v47  
   23  48  8.515369E-08 v48  
   23  49  1.031007E-08 v49  
   23  50  3.642009E-12 v50  
   23  51  4.837378E-14 v51  
   23  52  7.259743E-20 v52  
   23  53  5.084725E-25 v53  
   23  54  2.062574E-30 v54  
   23  55  2.089746E-30 v55  
   24  44  2.740039E-21 cr44 
   24  45  6.753884E-18 cr45 
   24  46  2.577503E-10 cr46 
   24  47  3.671910E-08 cr47 
   24  48  2.120375E-03 cr48 
   24  49  1.215754E-04 cr49 
   24  50  2.239443E-04 cr50 
   24  51  2.327384E-07 cr51 
   24  52  1.849257E-08 cr52 
   24  53  2.692936E-13 cr53 
   24  54  5.179056E-17 cr54 
   24  55  5.480004E-24 cr55 
   24  56  1.089770E-29 cr56 
   24  57  1.696609E-30 cr57 
   24  58  2.450933E-30 cr58 
   25  46  9.800941E-25 mn46 
   25  47  4.636217E-16 mn47 
   25  48  1.541055E-11 mn48 
   25  49  5.702067E-07 mn49 
   25  50  8.117918E-06 mn50 
   25  51  9.123874E-04 mn51 
   25  52  1.401742E-05 mn52 
   25  53  4.928821E-06 mn53 
   25  54  7.737674E-10 mn54 
   25  55  1.144814E-12 mn55 
   25  56  1.348987E-18 mn56 
   25  57  1.225641E-23 mn57 
   25  58  6.293159E-30 mn58 
   25  59  4.782236E-30 mn59 
   25  60  1.469433E-30 mn60 
   25  61  2.703363E-30 mn61 
   26  47  5.913007E-30 fe47 
   26  48  4.276342E-20 fe48 
   26  49  1.375380E-15 fe49 
   26  50  1.253407E-09 fe50 
   26  51  1.674013E-06 fe51 
   26  52  4.045736E-02 fe52 
   26  53  3.109474E-03 fe53 
   26  54  1.429401E-02 fe54 
   26  55  1.303593E-05 fe55 
   26  56  1.948283E-07 fe56 
   26  57  2.306922E-12 fe57 
   26  58  4.743264E-16 fe58 
   26  59  1.393236E-22 fe59 
   26  60  1.076688E-27 fe60 
   26  61  5.474135E-30 fe61 
   26  62  6.816835E-30 fe62 
   26  63  1.300533E-30 fe63 
   27  50  1.819325E-21 co50 
   27  51  4.663651E-14 co51 
   27  52  1.189674E-11 co52 
   27  53  2.240457E-06 co53 
   27  54  1.260635E-04 co54 
