    1   2  1.659931E-09 h2   
    1   3  1.063333E-13 h3   
    2   3  8.025979E-10 he3  
    3   6  4.430440E-13 li6  
    3   7  1.761872E-16 li7  
    4   7  2.929227E-13 be7  
    4   9  2.097139E-15 be9  
    5   8  4.626743E-18 b8   
    5   9  2.034722E-12 b9   
    5  10  2.163148E-14 b10  
    5  11  1.579395E-16 b11  
    6  11  1.596083E-12 c11  
    6  12  5.285282E-07 c12  
    6  13  3.663940E-12 c13  
    6  14  3.365051E-15 c14  
    7  12  3.507216E-17 n12  
    7  13  4.035113E-10 n13  
    7  14  1.013349E-10 n14  
    7  15  2.236867E-11 n15  
    8  14  1.366061E-11 o14  
    8  15  8.923482E-10 o15  
    8  16  1.373549E-06 o16  
    8  17  5.749641E-12 o17  
    8  18  1.472776E-15 o18  
    8  19  4.423195E-15 o19  
    9  17  2.291585E-10 f17  
    9  18  1.232758E-12 f18  
    9  19  1.149578E-13 f19  
    9  20  9.223496E-12 f20  
    9  21  4.124647E-14 f21  
   10  17  4.341347E-19 ne17 
   10  18  4.132486E-13 ne18 
   10  19  4.245687E-12 ne19 
   10  20  2.942609E-08 ne20 
   10  21  1.030794E-11 ne21 
   10  22  3.440667E-13 ne22 
   10  23  8.023049E-18 ne23 
   10  24  7.872487E-21 ne24 
   11  19  2.978667E-17 na19 
   11  20  3.498251E-15 na20 
   11  21  1.030953E-10 na21 
   11  22  9.347182E-11 na22 
   11  23  3.011319E-10 na23 
   11  24  8.817790E-14 na24 
   11  25  6.288591E-16 na25 
   11  26  1.072600E-20 na26 
   11  27  6.797557E-25 na27 
   12  20  6.790545E-21 mg20 
   12  21  1.074175E-17 mg21 
   12  22  9.873613E-12 mg22 
   12  23  1.157862E-09 mg23 
   12  24  3.505987E-06 mg24 
   12  25  7.279032E-09 mg25 
   12  26  4.674158E-10 mg26 
   12  27  7.116322E-14 mg27 
   12  28  8.844410E-17 mg28 
   12  29  1.424414E-22 mg29 
   13  22  5.967990E-23 al22 
   13  23  5.366197E-16 al23 
   13  24  7.238074E-13 al24 
   13  25  1.552687E-08 al25 
   13  26  2.511775E-08 al26 
   13  27  2.317066E-07 al27 
   13  28  2.785726E-10 al28 
   13  29  2.480730E-12 al29 
   13  30  6.171679E-17 al30 
   13  31  8.278448E-21 al31 
   14  23  6.061247E-27 si23 
   14  24  4.138880E-19 si24 
   14  25  2.671251E-15 si25 
   14  26  9.087538E-10 si26 
   14  27  1.812329E-07 si27 
   14  28  1.777370E-03 si28 
   14  29  1.074144E-05 si29 
   14  30  7.800355E-07 si30 
   14  31  2.616842E-10 si31 
   14  32  6.857583E-13 si32 
   14  33  3.811349E-18 si33 
   14  34  3.936887E-22 si34 
   15  27  2.032364E-13 p27  
   15  28  1.064164E-10 p28  
   15  29  6.471797E-06 p29  
   15  30  8.352194E-06 p30  
   15  31  2.222418E-05 p31  
   15  32  7.765349E-08 p32  
   15  33  1.373283E-09 p33  
   15  34  1.395581E-13 p34  
   15  35  1.111749E-16 p35  
