   20  45 -4.303394E-20 ca45 
   20  46 -3.274705E-23 ca46 
   20  47 -1.287200E-28 ca47 
   20  48  1.959334E-29 ca48 
   20  49  2.264263E-29 ca49 
   21  40  3.561923E-12 sc40 
   21  41  4.613051E-07 sc41 
   21  42  4.153149E-08 sc42 
   21  43  1.407738E-07 sc43 
   21  44  1.980848E-10 sc44 
   21  45  9.145329E-12 sc45 
   21  46  2.872881E-16 sc46 
   21  47 -1.596948E-18 sc47 
   21  48 -1.004518E-22 sc48 
   21  49 -2.811879E-26 sc49 
   21  50  2.365458E-29 sc50 
   21  51  2.422200E-29 sc51 
   22  41  2.308524E-16 ti41 
   22  42  3.655975E-10 ti42 
   22  43  4.445732E-09 ti43 
   22  44  1.644183E-04 ti44 
   22  45  1.084291E-06 ti45 
   22  46  1.932502E-06 ti46 
   22  47  1.011644E-09 ti47 
   22  48  2.536524E-11 ti48 
   22  49 -2.426024E-16 ti49 
   22  50 -1.135970E-18 ti50 
   22  51 -3.186543E-25 ti51 
   22  52  2.488278E-29 ti52 
   22  53  2.487526E-29 ti53 
   23  43  2.581651E-17 v43  
   23  44  1.020484E-14 v44  
   23  45  2.369779E-08 v45  
   23  46  1.154825E-07 v46  
   23  47  9.304309E-06 v47  
   23  48  1.110614E-07 v48  
   23  49  1.442205E-08 v49  
   23  50  3.794066E-12 v50  
   23  51  9.007815E-15 v51  
   23  52 -1.069952E-19 v52  
   23  53 -4.824314E-25 v53  
   23  54  2.575265E-29 v54  
   23  55  2.642684E-29 v55  
   24  44  1.957961E-21 cr44 
   24  45  4.849153E-18 cr45 
   24  46  2.224478E-10 cr46 
   24  47  3.211344E-08 cr47 
   24  48  2.105269E-03 cr48 
   24  49  1.350341E-04 cr49 
   24  50  2.683116E-04 cr50 
   24  51  3.406298E-07 cr51 
   24  52  3.021762E-08 cr52 
   24  53  9.314358E-14 cr53 
   24  54 -3.122266E-17 cr54 
   24  55 -1.029030E-23 cr55 
   24  56  6.943441E-30 cr56 
   24  57  2.612799E-29 cr57 
   24  58  2.794423E-29 cr58 
   25  46  6.803609E-25 mn46 
   25  47  3.716381E-16 mn47 
   25  48  1.237326E-11 mn48 
   25  49  5.431788E-07 mn49 
   25  50  8.358092E-06 mn50 
   25  51  9.992321E-04 mn51 
   25  52  1.825261E-05 mn52 
   25  53  6.795706E-06 mn53 
   25  54  9.610579E-10 mn54 
   25  55  8.151495E-13 mn55 
   25  56 -1.699419E-18 mn56 
   25  57 -1.184017E-23 mn57 
   25  58  2.825515E-29 mn58 
   25  59  3.085746E-29 mn59 
   25  60  2.665553E-29 mn60 
   25  61  2.934354E-29 mn61 
