    1   1  6.1963E-03  8.7800E-03 h1   
    1   2  8.6930E-09  1.8107E-04 h2   
    2   3  1.0584E-09  3.6133E-05 he3  
    2   4  5.2157E-02  1.8952E-01 he4  
    3   6  3.4064E-12  5.2441E-03 li6  
    3   7  5.9541E-13  6.3687E-05 li7  
    4   9  3.4711E-12  2.0886E-02 be9  
    5  10  1.7921E-13  1.6790E-04 b10  
    5  11  1.9955E-12  4.2187E-04 b11  
    6  12  9.7918E-07  3.2291E-04 c12  
    6  13  3.6352E-10  9.9592E-06 c13  
    7  14  3.2094E-10  2.9047E-07 n14  
    7  15  8.2084E-10  1.8812E-04 n15  
    8  16  1.9136E-06  1.9950E-04 o16  
    8  17  2.3014E-10  5.9202E-05 o17  
    8  18  4.0912E-12  1.8877E-07 o18  
    9  19  4.8685E-12  1.2017E-05 f19  
   10  20  4.2764E-08  2.6415E-05 ne20 
   10  21  1.4406E-10  3.4904E-05 ne21 
   10  22  1.9369E-10  1.4874E-06 ne22 
   11  23  2.5952E-09  7.7715E-05 na23 
   12  24  2.6531E-06  5.1537E-03 mg24 
   12  25  3.8209E-08  5.6469E-04 mg25 
   12  26  3.7199E-08  4.7934E-04 mg26 
   13  27  8.2345E-07  1.4185E-02 al27 
   14  28  7.1761E-04  1.0989E+00 si28 
   14  29  2.4718E-05  7.2155E-01 si29 
   14  30  1.2011E-05  5.1059E-01 si30 
   15  31  4.2729E-05  5.2395E+00 p31  
   16  32  7.8559E-04  1.9848E+00 s32  
   16  33  6.9926E-05  2.1702E+01 s33  
   16  34  5.6930E-05  3.0504E+00 s34  
   16  36  8.2627E-09  8.8095E-02 s36  
   17  35  1.0079E-04  3.9805E+01 cl35 
   17  37  6.6967E-05  7.8371E+01 cl37 
   18  36  5.8516E-04  7.5600E+00 ar36 
   18  38  1.0204E-04  6.6352E+00 ar38 
   18  40  1.1942E-08  4.5397E-01 ar40 
   19  39  1.8179E-04  5.2351E+01 k39  
   19  40  3.9384E-06  8.8467E+03 k40  
   19  41  8.1146E-05  3.0805E+02 k41  
   20  40  7.8981E-04  1.3186E+01 ca40 
   20  42  5.1374E-05  1.2242E+02 ca42 
   20  43  2.8454E-05  3.1710E+01 ca43 
   20  44  8.8691E-05  6.2745E+01 ca44 
   20  46  4.8866E-10  1.7498E-01 ca46 
   20  48  1.0062E-13  7.2700E-07 ca48 
   21  45  1.0947E-04  2.8122E+03 sc45 
   22  46  6.6435E-04  2.9738E+03 ti46 
   22  47  5.6661E-04  2.7234E+03 ti47 
   22  48  1.0834E-03  5.0411E+02 ti48 
   22  49  2.8846E-03  1.7631E+04 ti49 
   22  50  4.9077E-07  2.9849E+00 ti50 
   23  50  1.1771E-04  1.2714E+05 v50  
   23  51  1.3831E-02  3.6717E+04 v51  
   24  50  1.9107E-02  2.5736E+04 cr50 
