    1   2  2.062608E-07 h2   
    1   3  3.704061E-10 h3   
    2   3  1.686116E-08 he3  
    3   6  2.249938E-10 li6  
    3   7  1.780229E-12 li7  
    4   7  2.377915E-11 be7  
    4   9  1.187348E-11 be9  
    5   8  7.099056E-16 b8   
    5   9  1.109721E-10 b9   
    5  10  1.378018E-11 b10  
    5  11  1.792253E-12 b11  
    6  11  4.431676E-11 c11  
    6  12  4.306095E-06 c12  
    6  13  1.771827E-09 c13  
    6  14  2.230383E-11 c14  
    7  12  1.547527E-15 n12  
    7  13  2.968091E-09 n13  
    7  14  4.474446E-09 n14  
    7  15  6.444616E-09 n15  
    8  14  3.021828E-11 o14  
    8  15  4.912220E-09 o15  
    8  16  5.930774E-06 o16  
    8  17  2.042663E-09 o17  
    8  18  9.204491E-12 o18  
    8  19  8.304384E-13 o19  
    9  17  1.584521E-09 f17  
    9  18  9.335778E-11 f18  
    9  19  6.453869E-11 f19  
    9  20  2.341814E-10 f20  
    9  21  5.425419E-12 f21  
   10  17  6.265224E-18 ne17 
   10  18  1.227126E-12 ne18 
   10  19  6.130846E-11 ne19 
   10  20  1.909664E-07 ne20 
   10  21  1.895228E-09 ne21 
   10  22  4.254690E-10 ne22 
   10  23  6.209216E-13 ne23 
   10  24  7.232092E-15 ne24 
   11  19  2.652107E-16 na19 
   11  20  3.317160E-14 na20 
   11  21  4.664539E-10 na21 
   11  22  2.473938E-09 na22 
   11  23  2.674945E-08 na23 
   11  24  2.040067E-10 na24 
   11  25  1.550058E-11 na25 
   11  26  1.361001E-14 na26 
   11  27  2.450095E-17 na27 
   12  20  6.930368E-20 mg20 
   12  21  4.795853E-17 mg21 
   12  22  1.290331E-11 mg22 
   12  23  3.124192E-09 mg23 
   12  24  5.252756E-06 mg24 
   12  25  2.653157E-07 mg25 
   12  26  1.019418E-07 mg26 
   12  27  5.563435E-10 mg27 
   12  28  9.184662E-12 mg28 
   12  29  1.357297E-15 mg29 
   13  22  1.459595E-21 al22 
   13  23  1.337564E-15 al23 
   13  24  1.830389E-12 al24 
   13  25  2.181148E-08 al25 
   13  26  1.572551E-07 al26 
   13  27  3.532429E-06 al27 
   13  28  8.550364E-08 al28 
   13  29  7.738044E-09 al29 
   13  30  9.780796E-12 al30 
   13  31  3.139224E-14 al31 
   14  23  1.397291E-25 si23 
   14  24  5.299751E-19 si24 
   14  25  4.316814E-15 si25 
   14  26  3.166091E-10 si26 
   14  27  1.256490E-07 si27 
   14  28  5.208759E-04 si28 
   14  29  5.186139E-05 si29 
   14  30  2.318888E-05 si30 
   14  31  2.519405E-07 si31 
   14  32  7.635057E-09 si32 
   14  33  3.327596E-12 si33 
   14  34  6.535373E-15 si34 
   15  27  1.195449E-13 p27  
   15  28  9.773996E-11 p28  
   15  29  1.570963E-06 p29  
   15  30  1.001516E-05 p30  
   15  31  7.942672E-05 p31  
