    1   1  1.4839E-03  2.1026E-03 h1   
    1   2  1.2774E-15  2.6606E-11 h2   
    2   3  1.9283E-15  6.5834E-11 he3  
    2   4  2.2224E-04  8.0751E-04 he4  
    3   6 -3.7231E-22 -5.7317E-13 li6  
    3   7  1.3410E-21  1.4344E-13 li7  
    4   9  1.1930E-17  7.1787E-08 be9  
    5  10  1.2310E-23  1.1533E-14 b10  
    5  11  5.1975E-15  1.0988E-06 b11  
    6  12  2.6998E-07  8.9031E-05 c12  
    6  13  1.3923E-11  3.8143E-07 c13  
    7  14  9.3344E-13  8.4482E-10 n14  
    7  15  5.3981E-11  1.2371E-05 n15  
    8  16  7.2209E-07  7.5282E-05 o16  
    8  17  1.9506E-12  5.0180E-07 o17  
    8  18  3.1934E-15  1.4734E-10 o18  
    9  19  2.3854E-15  5.8876E-09 f19  
   10  20  1.3072E-09  8.0746E-07 ne20 
   10  21  5.5374E-13  1.3416E-07 ne21 
   10  22  4.6238E-13  3.5507E-09 ne22 
   11  23  4.8266E-11  1.4453E-06 na23 
   12  24  4.4785E-06  8.6995E-03 mg24 
   12  25  1.7826E-09  2.6344E-05 mg25 
   12  26  7.6068E-10  9.8019E-06 mg26 
   13  27  7.8159E-08  1.3464E-03 al27 
   14  28  4.2195E-02  6.4617E+01 si28 
   14  29  2.5540E-05  7.4554E-01 si29 
   14  30  4.2432E-06  1.8038E-01 si30 
   15  31  1.9301E-05  2.3667E+00 p31  
   16  32  4.6622E-02  1.1779E+02 s32  
   16  33  1.9438E-05  6.0327E+00 s33  
   16  34  3.9042E-06  2.0919E-01 s34  
   16  36  1.8187E-18  1.9391E-11 s36  
   17  35  1.6865E-05  6.6609E+00 cl35 
   17  37  5.5291E-06  6.4706E+00 cl37 
   18  36  2.0472E-02  2.6449E+02 ar36 
   18  38  3.2850E-06  2.1360E-01 ar38 
   18  40  4.8817E-18  1.8557E-10 ar40 
   19  39  2.6468E-05  7.6222E+00 k39  
   19  40  2.4581E-10  5.5214E-01 k40  
   19  41  3.5114E-06  1.3330E+01 k41  
   20  40  2.9190E-02  4.8732E+02 ca40 
   20  42  1.0240E-07  2.4401E-01 ca42 
   20  43  1.4522E-07  1.6184E-01 ca43 
   20  44  1.6442E-04  1.1632E+02 ca44 
   20  46 -3.2747E-23 -1.1726E-14 ca46 
   20  48  4.0282E-29  2.9103E-22 ca48 
   21  45  1.1080E-06  2.8462E+01 sc45 
   22  46  2.0482E-06  9.1683E+00 ti46 
   22  47  9.3374E-06  4.4881E+01 ti47 
   22  48  2.1054E-03  9.7966E+02 ti48 
   22  49  1.3559E-04  8.2875E+02 ti49 
   22  50 -1.1360E-18 -6.9090E-12 ti50 
   23  50  3.7941E-12  4.0982E-03 v50  
   23  51  1.0012E-03  2.6578E+03 v51  
   24  50  2.7667E-04  3.7267E+02 cr50 
   24  52  4.0573E-02  2.7298E+03 cr52 
   24  53  3.4945E-03  2.0364E+03 cr53 
   24  54 -3.1223E-17 -7.1656E-11 cr54 
   25  55  3.6864E-02  2.7747E+03 mn55 
   26  54  1.6858E-02  2.3644E+02 fe54 
   26  56  7.5055E-01  6.4227E+02 fe56 
   26  57  1.2811E-02  4.4874E+02 fe57 
   26  58 -1.8399E-16 -4.9766E-11 fe58 
   27  59  3.8649E-05  1.1510E+01 co59 
   28  58  3.6232E-03  7.3283E+01 ni58 
   28  60  3.5049E-06  1.7902E-01 ni60 
   28  61  1.1296E-07  1.3143E-01 ni61 
   28  62  1.0064E-07  3.6253E-02 ni62 
   28  64 -3.2074E-26 -4.4126E-20 ni64 
   29  63  2.3927E-10  4.1593E-04 cu63 
   29  65  2.0472E-13  7.7337E-07 cu65 
   30  64  1.2298E-11  1.2393E-05 zn64 
   30  66  2.1870E-13  3.7216E-07 zn66 
   30  67 -2.3390E-16 -2.6695E-09 zn67 
   30  68 -5.5441E-18 -1.3658E-11 zn68 
   30  70  3.7052E-29  2.6828E-21 zn70 
   31  69 -1.0971E-18 -2.7691E-11 ga69 
   31  71 -1.6411E-20 -6.0514E-13 ga71 
   32  70 -4.9386E-19 -1.1431E-11 ge70 
   32  72 -1.8445E-21 -3.1067E-14 ge72 
   32  73 -2.3559E-23 -1.3748E-15 ge73 
   32  74  7.2369E-29  8.9084E-22 ge74 
   32  76  3.9887E-29  2.2358E-21 ge76 
   33  75 -4.8593E-25 -3.9046E-17 as75 
   34  74 -1.2338E-23 -1.1984E-14 se74 
   34  76 -2.7898E-25 -2.5913E-17 se76 
   34  77 -2.6732E-27 -2.9202E-19 se77 
   34  78  1.1487E-28  3.9607E-21 se78 
   34  80  4.2209E-29  6.7504E-22 se80 
   34  82  4.5640E-29  3.8603E-21 se82 
   35  79  4.2363E-28  3.5451E-20 br79 
   35  81  4.8507E-28  4.0403E-20 br81 
   36  78  2.1190E-28  7.0195E-19 kr78 
   36  80  7.1744E-28  3.5489E-19 kr80 
   36  82  3.4261E-27  3.2073E-19 kr82 
   36  83  5.8123E-28  5.3654E-20 kr83 
   36  84  4.3733E-29  8.0087E-22 kr84 
   36  86  5.4254E-29  3.1811E-21 kr86 
   37  85  6.5128E-28  5.9164E-20 rb85 
   37  87  3.8473E-29  8.8744E-21 rb87 
   38  84  4.1436E-28  1.4774E-18 sr84 
   38  86  1.7518E-27  3.4711E-19 sr86 
   38  87  3.4707E-28  9.6165E-20 sr87 
   38  88  1.3104E-27  3.0344E-20 sr88 
   39  89  5.8223E-28  5.5737E-20 y89  
   40  90  2.9717E-27  2.2238E-19 zr90 
   40  91  5.6070E-29  1.9031E-20 zr91 
   40  92  0.0000E+00  0.0000E+00 zr92 
   40  94  0.0000E+00  0.0000E+00 zr94 
   40  96  0.0000E+00  0.0000E+00 zr96 
   41  93  0.0000E+00  0.0000E+00 nb93 
   42  92  0.0000E+00  0.0000E+00 mo92 
   42  94  0.0000E+00  0.0000E+00 mo94 
   42  95  0.0000E+00  0.0000E+00 mo95 
   42  96  0.0000E+00  0.0000E+00 mo96 
   42  97  0.0000E+00  0.0000E+00 mo97 
   42  98  0.0000E+00  0.0000E+00 mo98 
   42 100  0.0000E+00  0.0000E+00 mo100
   44  96  0.0000E+00  0.0000E+00 ru96 
   44  98  0.0000E+00  0.0000E+00 ru98 
   44  99  0.0000E+00  0.0000E+00 ru99 
   44 100  0.0000E+00  0.0000E+00 ru100
   44 101  0.0000E+00  0.0000E+00 ru101
   44 102  0.0000E+00  0.0000E+00 ru102
   44 104  0.0000E+00  0.0000E+00 ru104
   45 103  0.0000E+00  0.0000E+00 rh103
   46 102  0.0000E+00  0.0000E+00 pd102
   46 104  0.0000E+00  0.0000E+00 pd104
   46 105  0.0000E+00  0.0000E+00 pd105
   46 106  0.0000E+00  0.0000E+00 pd106
   46 108  0.0000E+00  0.0000E+00 pd108
   46 110  0.0000E+00  0.0000E+00 pd110
   47 107  0.0000E+00  0.0000E+00 ag107
   47 109  0.0000E+00  0.0000E+00 ag109
   48 106  0.0000E+00  0.0000E+00 cd106
   48 108  0.0000E+00  0.0000E+00 cd108
   48 110  0.0000E+00  0.0000E+00 cd110
   48 111  0.0000E+00  0.0000E+00 cd111
   48 112  0.0000E+00  0.0000E+00 cd112
   48 113  0.0000E+00  0.0000E+00 cd113
   48 114  0.0000E+00  0.0000E+00 cd114
   48 116  0.0000E+00  0.0000E+00 cd116
   49 113  0.0000E+00  0.0000E+00 in113
   49 115  0.0000E+00  0.0000E+00 in115
   50 112  0.0000E+00  0.0000E+00 sn112
   50 114  0.0000E+00  0.0000E+00 sn114
   50 115  0.0000E+00  0.0000E+00 sn115
