    1   1  1.3928E-02  1.9735E-02 h1   
    1   2  1.6602E-09  3.4581E-05 h2   
    2   3  8.0449E-10  2.7465E-05 he3  
    2   4  3.2692E-02  1.1879E-01 he4  
    3   6  4.4393E-13  6.8342E-04 li6  
    3   7  2.9525E-13  3.1581E-05 li7  
    4   9  2.0359E-12  1.2251E-02 be9  
    5  10  2.1938E-14  2.0553E-05 b10  
    5  11  1.6610E-12  3.5116E-04 b11  
    6  12  5.4942E-07  1.8118E-04 c12  
    6  13  4.1448E-10  1.1355E-05 c13  
    7  14  1.2037E-10  1.0894E-07 n14  
    7  15  9.0753E-10  2.0799E-04 n15  
    8  16  1.3866E-06  1.4456E-04 o16  
    8  17  2.3473E-10  6.0384E-05 o17  
    8  18  1.6620E-12  7.6686E-08 o18  
    9  19  4.3192E-12  1.0661E-05 f19  
   10  20  2.9230E-08  1.8055E-05 ne20 
   10  21  1.1258E-10  2.7277E-05 ne21 
   10  22  1.0224E-10  7.8516E-07 ne22 
   11  23  1.4326E-09  4.2899E-05 na23 
   12  24  3.4320E-06  6.6666E-03 mg24 
   12  25  2.2365E-08  3.3054E-04 mg25 
   12  26  2.5977E-08  3.3473E-04 mg26 
   13  27  4.0551E-07  6.9853E-03 al27 
   14  28  1.7462E-03  2.6740E+00 si28 
   14  29  1.6893E-05  4.9313E-01 si29 
   14  30  9.0957E-06  3.8666E-01 si30 
   15  31  2.7723E-05  3.3995E+00 p31  
   16  32  2.3305E-03  5.8879E+00 s32  
   16  33  4.6299E-05  1.4369E+01 s33  
   16  34  2.3150E-05  1.2404E+00 s34  
   16  36  4.6195E-11  4.9252E-04 s36  
   17  35  7.0316E-05  2.7771E+01 cl35 
   17  37  4.7544E-05  5.5641E+01 cl37 
   18  36  2.0423E-03  2.6385E+01 ar36 
   18  38  3.6107E-05  2.3478E+00 ar38 
   18  40  7.4754E-11  2.8416E-03 ar40 
   19  39  1.5609E-04  4.4951E+01 k39  
   19  40  5.4828E-07  1.2316E+03 k40  
