    1   1  1.5242E-03  2.1598E-03 h1   
    1   2  1.3671E-15  2.8476E-11 h2   
    2   3  2.2942E-15  7.8323E-11 he3  
    2   4  2.1618E-04  7.8552E-04 he4  
    3   6  1.0305E-21  1.5864E-12 li6  
    3   7  3.5950E-21  3.8454E-13 li7  
    4   9  6.2158E-18  3.7402E-08 be9  
    5  10  2.5827E-23  2.4196E-14 b10  
    5  11  3.9767E-15  8.4073E-07 b11  
    6  12  2.8700E-07  9.4644E-05 c12  
    6  13  1.5625E-11  4.2808E-07 c13  
    7  14  9.9624E-13  9.0166E-10 n14  
    7  15  5.6396E-11  1.2925E-05 n15  
    8  16  8.4232E-07  8.7817E-05 o16  
    8  17  2.3627E-12  6.0779E-07 o17  
    8  18  4.1374E-15  1.9090E-10 o18  
    9  19  2.7995E-15  6.9097E-09 f19  
   10  20  1.4858E-09  9.1779E-07 ne20 
   10  21  6.6865E-13  1.6200E-07 ne21 
   10  22  4.3058E-13  3.3066E-09 ne22 
   11  23  4.0880E-11  1.2242E-06 na23 
   12  24  4.5651E-06  8.8677E-03 mg24 
   12  25  1.9012E-09  2.8098E-05 mg25 
   12  26  7.3969E-10  9.5314E-06 mg26 
   13  27  7.8099E-08  1.3453E-03 al27 
   14  28  4.6477E-02  7.1173E+01 si28 
   14  29  2.8374E-05  8.2826E-01 si29 
   14  30  4.2956E-06  1.8261E-01 si30 
   15  31  2.0461E-05  2.5089E+00 p31  
   16  32  5.0484E-02  1.2755E+02 s32  
   16  33  2.0349E-05  6.3155E+00 s33  
   16  34  3.8585E-06  2.0675E-01 s34  
   16  36  3.0873E-17  3.2916E-10 s36  
   17  35  1.6988E-05  6.7093E+00 cl35 
   17  37  5.3869E-06  6.3043E+00 cl37 
   18  36  2.1805E-02  2.8171E+02 ar36 
   18  38  3.2278E-06  2.0989E-01 ar38 
   18  40  2.2376E-17  8.5058E-10 ar40 
   19  39  2.5617E-05  7.3770E+00 k39  
   19  40  1.9456E-10  4.3702E-01 k40  
   19  41  3.3095E-06  1.2564E+01 k41  
   20  40  3.0743E-02  5.1326E+02 ca40 
   20  42  9.1861E-08  2.1890E-01 ca42 
   20  43  1.3291E-07  1.4811E-01 ca43 
   20  44  1.6921E-04  1.1971E+02 ca44 
   20  46  2.3659E-23  8.4720E-15 ca46 
   20  48  9.2563E-30  6.6876E-23 ca48 
   21  45  1.0641E-06  2.7334E+01 sc45 
