                           time                    temp                     den                    ener                    sdot                   sneut                   s-snu                      ye                   1-sum
    128  5.3633408975727526E-01  6.4937310102972341E+08  8.8161733907485921E+06  1.382835E+17  1.528300E+07  0.000000E+00  1.528300E+07  5.000000E-01 -6.661338E-16 -1.458841E+05 -9.545512E-03
    129  5.3633983628492543E-01  6.5214558696529067E+08  8.8216127573517691E+06  1.382835E+17  1.737520E+07  0.000000E+00  1.737520E+07  5.000000E-01 -8.881784E-16 -1.665504E+05 -9.585523E-03
    130  5.3635132934022589E-01  6.5769055883647859E+08  8.8324914905582275E+06  1.382835E+17  2.240947E+07  0.000000E+00  2.240947E+07  5.000000E-01 -8.881784E-16 -2.165902E+05 -9.665120E-03
    131  5.3637431545082670E-01  6.6878050257880080E+08  8.8542489569710400E+06  1.382835E+17  3.695890E+07  0.000000E+00  3.695890E+07  5.000000E-01 -6.661338E-16 -3.629243E+05 -9.819670E-03
    132  5.3642028767202843E-01  6.9096039006349885E+08  8.8977638897967711E+06  1.382835E+17  9.728586E+07  0.000000E+00  9.728586E+07  5.000000E-01 -8.881784E-16 -9.832771E+05 -1.010709E-02
    133  5.3651223211443189E-01  7.3532016503289497E+08  8.9847937554482333E+06  1.382835E+17  5.987197E+08  0.000000E+00  5.987197E+08  5.000000E-01 -8.881784E-16 -6.377449E+06 -1.065181E-02
    134  5.3669612099923869E-01  8.2403971497163367E+08  9.1588534867510516E+06  1.382835E+17  1.532019E+10  0.000000E+00  1.532019E+10  5.000000E-01 -6.661338E-16 -1.834405E+08 -1.197377E-02
    135  5.3706389876885230E-01  1.0733220193506299E+09  9.6983384719837848E+06  1.382835E+17  2.300703E+13  0.000000E+00  2.300703E+13  5.000000E-01 -1.332712E-12 -4.201539E+11 -1.826198E-02
    136  5.3713745432277504E-01  1.1279295261521902E+09  9.8188906170421224E+06  1.382835E+17  8.127052E+13  0.000000E+00  8.127052E+13  5.000000E-01 -2.550848E-12 -1.522237E+12 -1.873049E-02
    137  5.3724543529466617E-01  1.2080943994012890E+09  9.9958634911860935E+06  1.382835E+17  4.845232E+14  0.000000E+00  4.845232E+14  5.000000E-01 -5.291323E-12 -9.949823E+12 -2.053529E-02
    138  5.3746139723844832E-01  1.3684241458994040E+09  1.0349809239473855E+07  1.382843E+17  1.292888E+16  0.000000E+00  1.292888E+16  5.000000E-01 -1.777249E-10 -4.449852E+14 -3.441791E-02
    139  5.3750458962720471E-01  1.4004900951989942E+09  1.0420598389131334E+07  1.382849E+17  1.915163E+16  0.000000E+00  1.915163E+16  5.000000E-01 -1.953870E-10 -4.743210E+14 -2.476661E-02
    140  5.3758011394945293E-01  1.4565592119537218E+09  1.0544377200730834E+07  1.382874E+17  4.945826E+16  0.000000E+00  4.945826E+16  5.000000E-01 -1.956368E-10 -1.066188E+15 -2.155732E-02
    141  5.3773116259394949E-01  1.5783132407563069E+09  1.0845658808445912E+07  1.383139E+17  4.015336E+17  0.000000E+00  4.015336E+17  5.000000E-01 -1.261711E-10 -4.545401E+15 -1.132010E-02
    142  5.3775390800602851E-01  1.5975006262616701E+09  1.0895793987972032E+07  1.383251E+17  5.644821E+17  0.000000E+00  5.644821E+17  5.000000E-01 -1.271236E-10 -1.131987E+16 -2.005355E-02
    143  5.3779939883018668E-01  1.6358753972724900E+09  1.0996064347024519E+07  1.383594E+17  9.383541E+17  0.000000E+00  9.383541E+17  5.000000E-01 -1.271230E-10 -1.640925E+16 -1.748726E-02
    144  5.3789038047850291E-01  1.7126249392940361E+09  1.1196605065129247E+07  1.385133E+17  1.931032E+18  0.000000E+00  1.931032E+18  5.000000E-01 -1.271234E-10  2.886241E+16  1.494662E-02
    145  5.3790802574829499E-01  1.7275099891964338E+09  1.1235498568827465E+07  1.385652E+17  3.198834E+18  0.000000E+00  3.198834E+18  5.000000E-01 -1.271230E-10 -6.788515E+16 -2.122184E-02
    146  5.3793393748874452E-01  1.7493683996482871E+09  1.1292612933463177E+07  1.386612E+17  4.207655E+18  0.000000E+00  4.207655E+18  5.000000E-01 -1.271236E-10 -9.146859E+16 -2.173862E-02
    147  5.3798576096964368E-01  1.7930852205520873E+09  1.1406841662734848E+07  1.389509E+17  6.823788E+18  0.000000E+00  6.823788E+18  5.000000E-01 -1.271243E-10 -1.203023E+17 -1.762984E-02
    148  5.3799612566582355E-01  1.8018285847328846E+09  1.1429687408589279E+07  1.390295E+17  7.969618E+18  0.000000E+00  7.969618E+18  5.000000E-01 -1.271236E-10 -1.817375E+17 -2.280379E-02
    149  5.3801223420983668E-01  1.8154172962864976E+09  1.1465193678741543E+07  1.391689E+17  9.351271E+18  0.000000E+00  9.351271E+18  5.000000E-01 -1.271239E-10 -2.145912E+17 -2.294781E-02
    150  5.3804445129786305E-01  1.8425947193938169E+09  1.1536206219046315E+07  1.395237E+17  1.267729E+19  0.000000E+00  1.267729E+19  5.000000E-01 -1.271236E-10 -2.812619E+17 -2.218629E-02
    151  5.3810888547391567E-01  1.8969495656083622E+09  1.1678231299655614E+07  1.406653E+17  2.122953E+19  0.000000E+00  2.122953E+19  5.000000E-01 -1.271228E-10 -2.571861E+17 -1.211455E-02
    152  5.3811920404277147E-01  1.9056540180848470E+09  1.1700975372185100E+07  1.409211E+17  2.593462E+19  0.000000E+00  2.593462E+19  5.000000E-01 -1.271223E-10 -6.134191E+17 -2.365252E-02
    153  5.3813870803941855E-01  1.9221070373250556E+09  1.1743965860551741E+07  1.414762E+17  3.096400E+19  0.000000E+00  3.096400E+19  5.000000E-01 -1.271216E-10 -7.308978E+17 -2.360476E-02
    154  5.3817771603271281E-01  1.9550130758055668E+09  1.1829946837285269E+07  1.429285E+17  4.259089E+19  0.000000E+00  4.259089E+19  5.000000E-01 -1.271221E-10 -8.661408E+17 -2.033629E-02
    155  5.3818518201922594E-01  1.9613111705996995E+09  1.1846403280143943E+07  1.432687E+17  4.705226E+19  0.000000E+00  4.705226E+19  5.000000E-01 -1.271223E-10 -1.130151E+18 -2.401906E-02
    156  5.3819936803025115E-01  1.9732780877686772E+09  1.1877671924872700E+07  1.439798E+17  5.321721E+19  0.000000E+00  5.321721E+19  5.000000E-01 -1.271236E-10 -1.274440E+18 -2.394789E-02
    157  5.3822774005230167E-01  1.9972119221067262E+09  1.1940209214330461E+07  1.456922E+17  6.698277E+19  0.000000E+00  6.698277E+19  5.000000E-01 -1.271232E-10 -1.508140E+18 -2.251535E-02
    158  5.3823290409290070E-01  2.0015681605162389E+09  1.1951591734093690E+07  1.460517E+17  7.160174E+19  0.000000E+00  7.160174E+19  5.000000E-01 -1.271225E-10 -1.770481E+18 -2.472679E-02
    159  5.3823753093294624E-01  2.0054712317517474E+09  1.1961790162485134E+07  1.463873E+17  7.389468E+19  0.000000E+00  7.389468E+19  5.000000E-01 -1.271223E-10 -1.775052E+18 -2.402137E-02
    160  5.3824635230716000E-01  2.0129126932270753E+09  1.1981234135552647E+07  1.470636E+17  7.946472E+19  0.000000E+00  7.946472E+19  5.000000E-01 -1.271223E-10 -1.904287E+18 -2.396393E-02
    161  5.3826399505558764E-01  2.0277956161778247E+09  1.2020122081687918E+07  1.485725E+17  9.161727E+19  0.000000E+00  9.161727E+19  5.000000E-01 -1.271232E-10 -2.173874E+18 -2.372777E-02
    162  5.3829928055244292E-01  2.0575614620793235E+09  1.2097897973958461E+07  1.523110E+17  1.139908E+20  0.000000E+00  1.139908E+20  5.000000E-01 -1.271230E-10 -1.891158E+18 -1.659045E-02
    163  5.3835629345998148E-01  2.1056559363373976E+09  1.2223565178615863E+07  1.608949E+17  1.071510E+20  0.000000E+00  1.071510E+20  5.000000E-01 -1.271236E-10  6.309756E+18  5.888657E-02
    164  5.3841020650191396E-01  2.1511354517548814E+09  1.2342399694635734E+07  1.726690E+17  3.546054E+19  0.000000E+00  3.546054E+19  5.000000E-01 -1.271250E-10  2.565907E+19  7.235950E-01
    165  5.3841517375388215E-01  2.1553256848482547E+09  1.2353348455129124E+07  1.739579E+17  2.603897E+20  0.000000E+00  2.603897E+20  5.000000E-01 -1.271243E-10 -5.739335E+18 -2.204132E-02
    166  5.3842219047896511E-01  2.1612447954224758E+09  1.2368814641034992E+07  1.758401E+17  2.733583E+20  0.000000E+00  2.733583E+20  5.000000E-01 -1.271250E-10 -6.349732E+18 -2.322861E-02
    167  5.3843622392913115E-01  2.1730830165710111E+09  1.2399747012846977E+07  1.798227E+17  2.946368E+20  0.000000E+00  2.946368E+20  5.000000E-01 -1.271259E-10 -6.885956E+18 -2.337099E-02
    168  5.3846281428502318E-01  2.1955138877925363E+09  1.2458357173950173E+07  1.881736E+17  3.258972E+20  0.000000E+00  3.258972E+20  5.000000E-01 -1.271250E-10 -6.537984E+18 -2.006149E-02
    169  5.3850791297123934E-01  2.2307425290566754E+09  1.2566337091541892E+07  2.045760E+17  3.334469E+20  0.000000E+00  3.334469E+20  5.000000E-01 -1.271248E-10 -6.202011E+17 -1.859970E-03
    170  5.3851483499772546E-01  2.2357458331763277E+09  1.2584140285201816E+07  2.072817E+17  3.927418E+20  0.000000E+00  3.927418E+20  5.000000E-01 -1.271254E-10 -8.872435E+18 -2.259101E-02
    171  5.3852379091286962E-01  2.2422192506395426E+09  1.2607174564546634E+07  2.108425E+17  4.012921E+20  0.000000E+00  4.012921E+20  5.000000E-01 -1.271248E-10 -9.216232E+18 -2.296639E-02
    172  5.3853307019399399E-01  2.2489263999938750E+09  1.2631040529118365E+07  2.145981E+17  4.083262E+20  0.000000E+00  4.083262E+20  5.000000E-01 -1.271259E-10 -9.378683E+18 -2.296860E-02
    173  5.3855162875624274E-01  2.2623406987025399E+09  1.2678772458261827E+07  2.222865E+17  4.209187E+20  0.000000E+00  4.209187E+20  5.000000E-01 -1.271250E-10 -9.774681E+18 -2.322225E-02
    174  5.3858596718069018E-01  2.2871608262829499E+09  1.2767089603774216E+07  2.369732E+17  4.339495E+20  0.000000E+00  4.339495E+20  5.000000E-01 -1.271252E-10 -1.002524E+19 -2.310233E-02
    175  5.3865464402958507E-01  2.3368010814437699E+09  1.2943723894798996E+07  2.668006E+17  5.937558E+20  0.000000E+00  5.937558E+20  5.000000E-01 -1.271254E-10 -3.588408E+19 -6.043576E-02
    176  5.3866424473178121E-01  2.3437405568915806E+09  1.2968416542365711E+07  2.708867E+17  4.272428E+20  0.000000E+00  4.272428E+20  5.000000E-01 -1.271254E-10 -1.030516E+19 -2.412015E-02
    177  5.3867730800144464E-01  2.3531828078067350E+09  1.3002014784169123E+07  2.763740E+17  4.167650E+20  0.000000E+00  4.167650E+20  5.000000E-01 -1.271254E-10 -9.615298E+18 -2.307127E-02
    178  5.3870343454077141E-01  2.3720673096369629E+09  1.3069211267775662E+07  2.870372E+17  3.992681E+20  0.000000E+00  3.992681E+20  5.000000E-01 -1.271252E-10 -9.248230E+18 -2.316295E-02
    179  5.3874922944580106E-01  2.4051682862734513E+09  1.3186994053570621E+07  3.044432E+17  3.507582E+20  0.000000E+00  3.507582E+20  5.000000E-01 -1.271252E-10 -6.956430E+18 -1.983255E-02
    180  5.3882788171153106E-01  2.4620188640538874E+09  1.3389284744222069E+07  3.296402E+17  2.141394E+20  0.000000E+00  2.141394E+20  5.000000E-01 -1.271254E-10  4.189317E+18  1.956350E-02
    181  5.3894803675934977E-01  2.5488680327120161E+09  1.3698319040728426E+07  3.565529E+17  9.386624E+19  0.000000E+00  9.386624E+19  5.000000E-01 -6.703094E-10  9.229716E+18  9.832839E-02
    182  5.3906721350943376E-01  2.6350100788105669E+09  1.4004837191989880E+07  3.730400E+17  2.106543E+20  0.000000E+00  2.106543E+20  5.000000E-01 -7.897347E-09 -2.087053E+19 -9.907478E-02
    183  5.3916885519640612E-01  2.7084776207475319E+09  1.4266255815671964E+07  3.829273E+17  1.005010E+20  0.000000E+00  1.005010E+20  5.000000E-01 -2.011567E-08 -3.746307E+18 -3.727633E-02
    184  5.3918338663891008E-01  2.7189810804338593E+09  1.4303630143200926E+07  3.842053E+17  8.777804E+19  0.000000E+00  8.777804E+19  5.000000E-01 -2.011567E-08 -1.411401E+18 -1.607920E-02
    185  5.3920550647042320E-01  2.7349694971724658E+09  1.4360521523917710E+07  3.861281E+17  8.659616E+19  0.000000E+00  8.659616E+19  5.000000E-01 -2.011568E-08 -1.215063E+18 -1.403137E-02
    186  5.3924974613344945E-01  2.7669463306496787E+09  1.4474304285351276E+07  3.899685E+17  8.780245E+19  0.000000E+00  8.780245E+19  5.000000E-01 -2.011568E-08 -1.024523E+18 -1.166850E-02
    187  5.3933822545950194E-01  2.8299483136321850E+09  1.4699646748773277E+07  3.980829E+17  9.873352E+19  0.000000E+00  9.873352E+19  5.000000E-01 -2.011568E-08 -9.416201E+17 -9.536985E-03
    188  5.3950582356358534E-01  2.9203305879157782E+09  1.5058851795689169E+07  4.140507E+17  9.028698E+19  0.000000E+00  9.028698E+19  5.000000E-01 -2.011549E-08 -3.221589E+17 -3.568165E-03
    189  5.3952016197523900E-01  2.9280630038757291E+09  1.5089582631571351E+07  4.153495E+17  8.970835E+19  0.000000E+00  8.970835E+19  5.000000E-01 -2.011549E-08 -3.075433E+17 -3.428257E-03
    190  5.3953779207661889E-01  2.9375705616567664E+09  1.5127368389518505E+07  4.169132E+17  8.748385E+19  0.000000E+00  8.748385E+19  5.000000E-01 -2.011549E-08 -2.914926E+17 -3.331959E-03
    191  5.3957305227937857E-01  2.9565856772187815E+09  1.5202939905412573E+07  4.199065E+17  8.133992E+19  0.000000E+00  8.133992E+19  5.000000E-01 -2.011549E-08 -2.303085E+17 -2.831433E-03
    192  5.3964357268489804E-01  2.9946159083428712E+09  1.5354082937200950E+07  4.252018E+17  6.816512E+19  0.000000E+00  6.816512E+19  5.000000E-01 -2.011550E-08 -2.044136E+17 -2.998800E-03
    193  5.3976363522274440E-01  3.0593632113398886E+09  1.5611407265395500E+07  4.315841E+17  2.974895E+19  0.000000E+00  2.974895E+19  5.000000E-01 -2.011547E-08  3.314282E+17  1.114084E-02
    194  5.3987401384656619E-01  3.1188881749894929E+09  1.5847976521147281E+07  4.346343E+17  6.799759E+18  0.000000E+00  6.799759E+18  5.000000E-01 -1.780469E-08  9.632129E+17  1.416540E-01
    195  5.3998009570651184E-01  3.1760959806180720E+09  1.6075336727201525E+07  4.359285E+17  6.638930E+18  0.000000E+00  6.638930E+18  5.000000E-01 -1.004616E-07 -1.708941E+17 -2.574121E-02
    196  5.4015461486804894E-01  3.2702106414733038E+09  1.6449375347450249E+07  4.371412E+17 -1.177853E+19  0.000000E+00 -1.177853E+19  5.000000E-01 -9.737557E-08  2.430794E+18 -2.063751E-01
    197  5.4032024819896707E-01  3.3483598126322932E+09  1.6725419527325165E+07  4.389367E+17  9.167748E+18  0.000000E+00  9.167748E+18  5.000000E-01 -9.739554E-08  9.427216E+17  1.028302E-01
    198  5.4034299858357171E-01  3.3587955982420511E+09  1.6761227491246400E+07  4.392790E+17  1.551397E+19  0.000000E+00  1.551397E+19  5.000000E-01 -9.739554E-08 -3.055577E+17 -1.969565E-02
    199  5.4037540404657225E-01  3.3736602464814301E+09  1.6812232064142171E+07  4.398174E+17  1.730554E+19  0.000000E+00  1.730554E+19  5.000000E-01 -9.739554E-08 -3.259017E+17 -1.883221E-02
    200  5.4044021497257322E-01  3.4033895429601369E+09  1.6914241209933538E+07  4.410965E+17  2.011529E+19  0.000000E+00  2.011529E+19  5.000000E-01 -9.739554E-08 -1.124911E+17 -5.592316E-03
    201  5.4056244053795743E-01  3.4594553993642035E+09  1.7106618117471073E+07  4.444161E+17  2.755439E+19  0.000000E+00  2.755439E+19  5.000000E-01 -9.739554E-08  5.054472E+17  1.834362E-02
    202  5.4075030217166442E-01  3.5456290517105031E+09  1.7402302903414942E+07  4.529333E+17  7.371689E+19  0.000000E+00  7.371689E+19  5.000000E-01 -9.740589E-08 -9.300622E+18 -1.261668E-01
    203  5.4091258196511127E-01  3.6200681068138452E+09  1.7657723156297382E+07  4.656425E+17  9.185385E+19  0.000000E+00  9.185385E+19  5.000000E-01 -9.740589E-08 -2.110919E+18 -2.298128E-02
    204  5.4106776375274590E-01  3.6880679575311346E+09  1.7891916244028479E+07  4.847009E+17  1.398230E+20  0.000000E+00  1.398230E+20  5.000000E-01 -9.740589E-08 -5.624162E+18 -4.022344E-02
    205  5.4122235128401885E-01  3.7458642244254193E+09  1.8093804358607255E+07  5.106841E+17  2.054494E+20  0.000000E+00  2.054494E+20  5.000000E-01 -9.740589E-08 -3.436143E+18 -1.672501E-02
    206  5.4124479657273972E-01  3.7542559354951806E+09  1.8123117440870211E+07  5.150103E+17  1.959015E+20  0.000000E+00  1.959015E+20  5.000000E-01 -9.740589E-08 -4.932568E+18 -2.517882E-02
    207  5.4127708449136813E-01  3.7663275505028219E+09  1.8165284793967102E+07  5.214713E+17  2.042121E+20  0.000000E+00  2.042121E+20  5.000000E-01 -9.740589E-08 -5.201159E+18 -2.546940E-02
    208  5.4134166032862485E-01  3.7904707805180635E+09  1.8249619500160746E+07  5.351905E+17  2.188069E+20  0.000000E+00  2.188069E+20  5.000000E-01 -9.740589E-08 -5.830963E+18 -2.664890E-02
    209  5.4146653388968180E-01  3.8371577649304338E+09  1.8412701784966826E+07  5.642172E+17  2.396915E+20  0.000000E+00  2.396915E+20  5.000000E-01 -9.740589E-08 -4.510193E+18 -1.881666E-02
    210  5.4148562415546764E-01  3.8442951199768305E+09  1.8437633276753869E+07  5.688638E+17  2.441811E+20  0.000000E+00  2.441811E+20  5.000000E-01 -9.740589E-08 -6.598460E+18 -2.702281E-02
    211  5.4151228996165901E-01  3.8542647730199766E+09  1.8472458267433055E+07  5.754094E+17  2.464367E+20  0.000000E+00  2.464367E+20  5.000000E-01 -9.740589E-08 -6.753272E+18 -2.740367E-02
    212  5.4156562157404176E-01  3.8742040791062689E+09  1.8542108248791430E+07  5.886109E+17  2.474332E+20  0.000000E+00  2.474332E+20  5.000000E-01 -9.740589E-08 -7.001920E+18 -2.829822E-02
    213  5.4167226366833110E-01  3.9140747911420898E+09  1.8681380615543913E+07  6.149951E+17  2.510477E+20  0.000000E+00  2.510477E+20  5.000000E-01 -9.740589E-08 -6.845861E+18 -2.726916E-02
    214  5.4168737976395076E-01  3.9197263070802727E+09  1.8701121923392717E+07  6.187140E+17  2.458548E+20  0.000000E+00  2.458548E+20  5.000000E-01 -9.740589E-08 -7.399654E+18 -3.009766E-02
    215  5.4171048925449972E-01  3.9283663459796591E+09  1.8731302439488590E+07  6.243884E+17  2.451874E+20  0.000000E+00  2.451874E+20  5.000000E-01 -9.740589E-08 -7.409617E+18 -3.022022E-02
    216  5.4175670823559763E-01  3.9456464237784319E+09  1.8791663471680339E+07  6.356873E+17  2.423705E+20  0.000000E+00  2.423705E+20  5.000000E-01 -9.740589E-08 -7.139067E+18 -2.945518E-02
    217  5.4184215122485402E-01  3.9775913404909468E+09  1.8903250246259779E+07  6.562339E+17  2.276222E+20  0.000000E+00  2.276222E+20  5.000000E-01 -9.740589E-08 -3.851138E+18 -1.691899E-02
    218  5.4185592888306822E-01  3.9827424494113679E+09  1.8921243582573973E+07  6.594782E+17  2.342738E+20  0.000000E+00  2.342738E+20  5.000000E-01 -9.740589E-08 -7.252048E+18 -3.095543E-02
    219  5.4187306034725524E-01  3.9891474593645639E+09  1.8943616920036655E+07  6.634753E+17  2.319981E+20  0.000000E+00  2.319981E+20  5.000000E-01 -9.740589E-08 -7.236153E+18 -3.119057E-02
    220  5.4190732327562940E-01  4.0032453397529945E+09  1.8959839758529022E+07  6.713489E+17  2.242763E+20  0.000000E+00  2.242763E+20  5.000000E-01 -9.740589E-08 -6.841754E+18 -3.050591E-02
    221  5.4197584913237773E-01  4.0320000678366961E+09  1.8979905296318062E+07  6.865775E+17  2.045214E+20  0.000000E+00  2.045214E+20  5.000000E-01 -9.740589E-08 -2.982514E+18 -1.458289E-02
    222  5.4209032606168683E-01  4.0800367233466015E+09  1.9013426090657942E+07  7.095644E+17  1.485719E+20  0.000000E+00  1.485719E+20  5.000000E-01 -9.740589E-08 -2.250140E+19 -1.514512E-01
    223  5.4218040412289947E-01  4.1178351585560932E+09  1.9039802480928607E+07  7.246111E+17  1.277330E+20  0.000000E+00  1.277330E+20  5.000000E-01 -9.740589E-08  7.329426E+18  5.738082E-02
    224  5.4219310104472995E-01  4.1231630238621240E+09  1.9043520355857622E+07  7.264806E+17  1.440324E+20  0.000000E+00  1.440324E+20  5.000000E-01 -9.740589E-08 -4.592337E+18 -3.188406E-02
    225  5.4221075776030392E-01  4.1305721111654077E+09  1.9048690542855516E+07  7.289721E+17  1.373204E+20  0.000000E+00  1.373204E+20  5.000000E-01 -9.740589E-08 -4.492709E+18 -3.271699E-02
    226  5.4224607119145196E-01  4.1453902857720218E+09  1.9059030916851334E+07  7.335734E+17  1.204996E+20  0.000000E+00  1.204996E+20  5.000000E-01 -9.740589E-08 -3.435539E+18 -2.851080E-02
    227  5.4231449853844760E-01  4.1741036773254476E+09  1.9079067609307252E+07  7.410420E+17  7.622050E+19  0.000000E+00  7.622050E+19  5.000000E-01 -9.740589E-08  3.907384E+18  5.126421E-02
    228  5.4242253405558383E-01  4.2194373961002994E+09  1.9110702248471513E+07  7.491666E+17 -4.310285E+19  0.000000E+00 -4.310285E+19  5.000000E-01 -9.740589E-08 -5.273911E+19  1.223564E+00
    229  5.4252208626288767E-01  4.2612113597833476E+09  1.9139852830053791E+07  7.532951E+17 -1.913252E+20  0.000000E+00 -1.913252E+20  5.000000E-01 -9.740589E-08 -5.859060E+19  3.062356E-01
    230  5.4253105878089891E-01  4.2649763957549067E+09  1.9142480136121318E+07  7.535371E+17  2.219221E+19  0.000000E+00  2.219221E+19  5.000000E-01 -9.740589E-08 -1.502644E+18 -6.771043E-02
    231  5.4254186306058161E-01  4.2695100731017981E+09  1.9145643813199487E+07  7.538060E+17  2.338077E+19  0.000000E+00  2.338077E+19  5.000000E-01 -9.740589E-08 -6.296856E+17 -2.693177E-02
    232  5.4256347161994700E-01  4.2785774277955809E+09  1.9151971167355821E+07  7.542688E+17  1.328536E+19  0.000000E+00  1.328536E+19  5.000000E-01 -9.740589E-08 -2.833952E+17 -2.133140E-02
    233  5.4260668873867768E-01  4.2967121371830997E+09  1.9164625875668459E+07  7.549282E+17 -1.739947E+19  0.000000E+00 -1.739947E+19  5.000000E-01 -9.740589E-08  2.415129E+18 -1.388048E-01
    234  5.4268182591660030E-01  4.3282410989891062E+09  1.9186627320882127E+07  7.554192E+17  1.950852E+20  0.000000E+00  1.950852E+20  5.000000E-01 -9.740589E-08  3.028473E+19  1.552385E-01
    235  5.4269274365636277E-01  4.3328223863024702E+09  1.9189824221003775E+07  7.554394E+17  4.429406E+18  0.000000E+00  4.429406E+18  5.000000E-01 -9.740589E-08  8.224375E+17  1.856767E-01
    236  5.4270774372184349E-01  4.3391166936574287E+09  1.9194216495614029E+07  7.554499E+17 -3.775659E+17  0.000000E+00 -3.775659E+17  5.000000E-01 -9.740589E-08  5.137319E+17 -1.360642E+00
    237  5.4273774385280482E-01  4.3520849255904694E+09  1.9199845201778524E+07  7.554189E+17 -4.318665E+19  0.000000E+00 -4.318665E+19  5.000000E-01 -9.740589E-08  3.086194E+18 -7.146176E-02
    238  5.4279082162735226E-01  4.3765465678351183E+09  1.9197187820719715E+07  7.552276E+17 -1.432622E+20  0.000000E+00 -1.432622E+20  5.000000E-01 -9.740589E-08  1.240663E+19 -8.660087E-02
    239  5.4287269549979267E-01  4.4142792986042147E+09  1.9193088740084004E+07  7.547462E+17  7.255923E+20  0.000000E+00  7.255923E+20  5.000000E-01 -9.740589E-08  6.851300E+19  9.442355E-02
    240  5.4288382622786158E-01  4.4194090518816576E+09  1.9192531471317682E+07  7.546717E+17  5.792420E+18  0.000000E+00  5.792420E+18  5.000000E-01 -9.740589E-08  2.035700E+18  3.514420E-01
    241  5.4289857075975223E-01  4.4262042777035618E+09  1.9191793274584658E+07  7.545688E+17 -9.232009E+18  0.000000E+00 -9.232009E+18  5.000000E-01 -9.740589E-08  1.109017E+18 -1.201274E-01
    242  5.4292805982353354E-01  4.4397947293473711E+09  1.9190316881118607E+07  7.543561E+17 -4.730853E+19  0.000000E+00 -4.730853E+19  5.000000E-01 -9.740589E-08  3.534887E+18 -7.471988E-02
    243  5.4298275772647553E-01  4.4650030306506538E+09  1.9187578387041308E+07  7.539458E+17 -2.864475E+20  0.000000E+00 -2.864475E+20  5.000000E-01 -9.740589E-08  1.996137E+19 -6.968597E-02
    244  5.4306704593859345E-01  4.5038484439681787E+09  1.9183358430566631E+07  7.533024E+17  8.172402E+20  0.000000E+00  8.172402E+20  5.000000E-01 -9.740589E-08  9.547411E+19  1.168250E-01
    245  5.4307870231287958E-01  4.5092204487307787E+09  1.9182774844903775E+07  7.532156E+17  5.518830E+18  0.000000E+00  5.518830E+18  5.000000E-01 -9.740589E-08  2.552792E+18  4.625603E-01
    246  5.4309461654992641E-01  4.5165547496986570E+09  1.9181978085950442E+07  7.530967E+17 -1.425247E+19  0.000000E+00 -1.425247E+19  5.000000E-01 -9.740589E-08  1.533847E+18 -1.076197E-01
    247  5.4312644502402008E-01  4.5312233516344156E+09  1.9180384568043780E+07  7.528628E+17 -8.308038E+19  0.000000E+00 -8.308038E+19  5.000000E-01 -9.740589E-08  5.850498E+18 -7.041974E-02
    248  5.4318695509987514E-01  4.5591102749348660E+09  1.9177355082900230E+07  7.524367E+17 -5.057133E+20  0.000000E+00 -5.057133E+20  5.000000E-01 -9.740589E-08  3.375423E+19 -6.674577E-02
    249  5.4328466384125140E-01  4.6041407287566442E+09  1.9172463216938876E+07  7.518079E+17  1.455140E+21  0.000000E+00  1.455140E+21  5.000000E-01 -9.740589E-08  3.548265E+19  2.438435E-02
    250  5.4336791799103845E-01  4.6425095798405008E+09  1.9168295031618420E+07  7.513405E+17  9.927651E+20  0.000000E+00  9.927651E+20  5.000000E-01 -9.740589E-08  5.962954E+19  6.006410E-02
    251  5.4345372681564863E-01  4.6820557889071970E+09  1.9163998944468167E+07  7.509170E+17  1.656345E+21  0.000000E+00  1.656345E+21  5.000000E-01 -9.740589E-08  6.497873E+19  3.923019E-02
    252  5.4353830663610170E-01  4.7210355940456066E+09  1.9159764388389926E+07  7.505655E+17  2.310196E+21  0.000000E+00  2.310196E+21  5.000000E-01 -9.740589E-08  3.637424E+19  1.574509E-02
    253  5.4362132564830801E-01  4.7560353966193047E+09  1.9140898891553979E+07  7.503758E+17  3.810977E+21  0.000000E+00  3.810977E+21  5.000000E-01 -9.740589E-08 -3.849567E+19 -1.010126E-02
    254  5.4370236766315416E-01  4.7880220191048603E+09  1.9112649919019315E+07  7.503202E+17  2.402233E+20  0.000000E+00  2.402233E+20  4.999999E-01 -9.740589E-08  1.223784E+20  5.094358E-01
    255  5.4371371945768165E-01  4.7925024798482637E+09  1.9108693001950618E+07  7.503197E+17  2.776051E+18  0.000000E+00  2.776051E+18  4.999999E-01 -9.740589E-08  2.555282E+18  9.204737E-01
    256  5.4372873612885986E-01  4.7984294375242138E+09  1.9103458611708958E+07  7.503200E+17 -4.328817E+19  0.000000E+00 -4.328817E+19  4.999999E-01 -9.740589E-08  2.078832E+18 -4.802309E-02
    257  5.4375876947121615E-01  4.8102833528760710E+09  1.9092989831225678E+07  7.503285E+17 -3.604661E+20  0.000000E+00 -3.604661E+20  4.999999E-01 -9.740589E-08  6.589734E+18 -1.828115E-02
    258  5.4381883615592885E-01  4.8339911835798283E+09  1.9072052270259079E+07  7.503773E+17  4.772175E+19  0.000000E+00  4.772175E+19  4.999999E-01 -9.740589E-08  5.066027E+19  1.061576E+00
    259  5.4390924176198374E-01  4.8696735391696434E+09  1.9040539412548516E+07  7.505289E+17  3.539219E+21  0.000000E+00  3.539219E+21  4.999999E-01 -9.740589E-08  8.591956E+19  2.427642E-02
