    1   1  6.2571E-03  8.8661E-03 h1   
    1   2  8.7049E-09  1.8131E-04 h2   
    2   3  1.0704E-09  3.6545E-05 he3  
    2   4  5.2275E-02  1.8995E-01 he4  
    3   6  3.4197E-12  5.2645E-03 li6  
    3   7  6.0343E-13  6.4545E-05 li7  
    4   9  3.5174E-12  2.1165E-02 be9  
    5  10  1.8028E-13  1.6890E-04 b10  
    5  11  2.0299E-12  4.2914E-04 b11  
    6  12  9.8706E-07  3.2551E-04 c12  
    6  13  3.6892E-10  1.0107E-05 c13  
    7  14  3.2398E-10  2.9322E-07 n14  
    7  15  8.3097E-10  1.9044E-04 n15  
    8  16  1.9319E-06  2.0141E-04 o16  
    8  17  2.3322E-10  5.9996E-05 o17  
    8  18  4.1345E-12  1.9077E-07 o18  
    9  19  4.9292E-12  1.2166E-05 f19  
   10  20  4.3223E-08  2.6699E-05 ne20 
   10  21  1.4529E-10  3.5201E-05 ne21 
   10  22  1.9578E-10  1.5035E-06 ne22 
   11  23  2.6105E-09  7.8171E-05 na23 
   12  24  2.6848E-06  5.2151E-03 mg24 
   12  25  3.8424E-08  5.6787E-04 mg25 
   12  26  3.7497E-08  4.8317E-04 mg26 
   13  27  8.2716E-07  1.4249E-02 al27 
   14  28  7.2655E-04  1.1126E+00 si28 
   14  29  2.4831E-05  7.2483E-01 si29 
   14  30  1.2042E-05  5.1190E-01 si30 
   15  31  4.2914E-05  5.2622E+00 p31  
   16  32  7.9549E-04  2.0098E+00 s32  
   16  33  7.0225E-05  2.1795E+01 s33  
   16  34  5.6806E-05  3.0438E+00 s34  
   16  36  8.0873E-09  8.6225E-02 s36  
   17  35  1.0120E-04  3.9969E+01 cl35 
   17  37  6.7229E-05  7.8678E+01 cl37 
   18  36  5.9253E-04  7.6552E+00 ar36 
   18  38  1.0169E-04  6.6123E+00 ar38 
   18  40  1.1688E-08  4.4430E-01 ar40 
   19  39  1.8249E-04  5.2554E+01 k39  
   19  40  3.9202E-06  8.8056E+03 k40  
   19  41  8.1440E-05  3.0916E+02 k41  
   20  40  7.9951E-04  1.3348E+01 ca40 
   20  42  5.1140E-05  1.2187E+02 ca42 
   20  43  2.8507E-05  3.1769E+01 ca43 
   20  44  8.9558E-05  6.3359E+01 ca44 
   20  46  4.7011E-10  1.6834E-01 ca46 
   20  48  9.5204E-14  6.8784E-07 ca48 
   21  45  1.0965E-04  2.8166E+03 sc45 
   22  46  6.6088E-04  2.9583E+03 ti46 
   22  47  5.6615E-04  2.7212E+03 ti47 
   22  48  1.0856E-03  5.0514E+02 ti48 
   22  49  2.8770E-03  1.7584E+04 ti49 
   22  50  4.7215E-07  2.8716E+00 ti50 
   23  50  1.1514E-04  1.2437E+05 v50  
   23  51  1.3768E-02  3.6551E+04 v51  
   24  50  1.9002E-02  2.5596E+04 cr50 
   24  52  2.1990E-02  1.4795E+03 cr52 
